state_name,district_name,block_name,state_code,district_code,block_code,total_shg_loan_amount
Meghalaya,Ri Bhoi,Bhoirymbong,17,276,7182,28745000
Meghalaya,Ri Bhoi,Jirang,17,276,2468,4700000
Meghalaya,Ri Bhoi,Umling,17,276,2469,36535000
Meghalaya,Ri Bhoi,Umsning,17,276,2470,13526000
Meghalaya,South Garo Hills,Baghmara,17,277,2471,3850000
Meghalaya,South Garo Hills,Chokpot,17,277,2472,4800000
Meghalaya,South Garo Hills,Rongara,17,277,2474,2800000
Meghalaya,South West Garo Hills,Betasing,17,663,2475,8200000
Meghalaya,South West Garo Hills,Zikzak,17,663,2482,7950000
Meghalaya,South West Khasi Hills,Mawkyrwat,17,658,2484,30220000
Meghalaya,South West Khasi Hills,Ranikor,17,658,2488,5000000
Meghalaya,West Garo Hills,Dalu,17,278,2477,12450000
Meghalaya,West Garo Hills,Demdema,17,278,7181,100000
Meghalaya,West Garo Hills,Gambegre,17,278,2478,460000
Meghalaya,West Garo Hills,Rongram,17,278,2479,2800000
Meghalaya,West Garo Hills,Salsella,17,278,2480,300000
Meghalaya,West Jaintia Hills,Laskein,17,275,2465,43325000
Meghalaya,West Jaintia Hills,Thadlaskein,17,275,2467,37350000
Meghalaya,West Khasi Hills,Mawshynrut,17,279,2485,13165000
Meghalaya,West Khasi Hills,Nongstoin,17,279,2487,13460377
Mizoram,Aizawl,Aibawk,15,261,2387,2750000
Mizoram,Aizawl,Darlawn,15,261,2388,100000
Mizoram,Aizawl,Thingsulthliah,15,261,2390,1800000
Mizoram,Aizawl,Tlangnuam,15,261,2391,2300000
Mizoram,Champhai,Champhai,15,262,6520,14850000
Mizoram,Champhai,Khawbung,15,262,2392,7650000
Mizoram,Hnahthial,Hnahthial,15,726,2401,1945000
Mizoram,Khawzawl,Khawzawl,15,728,2393,8650000
Mizoram,Kolasib,Bilkhawthlir,15,263,6521,18460000
Mizoram,Kolasib,Thingdawl,15,263,2395,17700000
Mizoram,Lawngtlai,Bungtlang South,15,264,2396,4480000
Mizoram,Lawngtlai,Lawngtlai,15,264,2398,3120000
Mizoram,Lawngtlai,Sangau,15,264,2399,1100000
Mizoram,Lunglei,Bunghmun,15,265,2400,550000
Mizoram,Lunglei,Lunglei,15,265,2402,2400000
Mizoram,Lunglei,Lungsen,15,265,2403,300000
Mizoram,Mamit,Reiek,15,266,2404,10400000
Mizoram,Mamit,West Phaileng,15,266,2405,7500000
Mizoram,Mamit,Zawlnuam,15,266,2406,14400000
Mizoram,Saitual,Ngopa,15,727,2394,4200000
Mizoram,Saitual,Phullen,15,727,2389,2950000
Mizoram,Serchhip,East Lungdar,15,268,6519,9550000
Mizoram,Serchhip,Serchhip,15,268,6516,20550000
Mizoram,Siaha,Saiha,15,267,2407,14970000
Mizoram,Siaha,Tuipang,15,267,2409,31900000
Nagaland,Chumoukedima,Chumukedima,13,758,6748,13728000
Nagaland,Chumoukedima,Dhansiripar,13,758,2313,3095000
Nagaland,Chumoukedima,Medziphema,13,758,2315,1290400
Nagaland,Dimapur,Kuhuboto,13,244,2314,1070000
Nagaland,Kiphire,Kiphire,13,614,6511,1322000
Nagaland,Kiphire,Longmatra,13,614,6757,230000
Nagaland,Kiphire,Pungro,13,614,6512,730000
Nagaland,Kiphire,Sitimi,13,614,6513,40000
Nagaland,Kohima,Chiephobozou,13,245,2317,2000000
Nagaland,Kohima,Jakhama,13,245,2318,1300000
Nagaland,Longleng,Longleng,13,615,6514,200000
Nagaland,Longleng,Sakshi,13,615,6747,900000
Nagaland,Longleng,Tamlu,13,615,6515,800000
Nagaland,Mokokchung,Changtongya,13,246,2324,9485000
Nagaland,Mokokchung,Chuchuyimlang,13,246,6740,1590000
Nagaland,Mokokchung,Kubolong,13,246,2325,3400000
Nagaland,Mokokchung,Ongpangkong(North),13,246,2328,190000
Nagaland,Mokokchung,Tuli,13,246,6741,6482000
Nagaland,Mon,Chen,13,247,2330,640000
Nagaland,Mon,Mon,13,247,2331,9174000
Nagaland,Mon,Phomching,13,247,2332,340000
Nagaland,Mon,Tobu,13,247,2334,340000
Nagaland,Noklak,Thonoknyu,13,736,2348,100000
Nagaland,Peren,Athibung,13,613,6756,600000
Nagaland,Peren,Jalukie,13,613,2319,1650000
Nagaland,Peren,Peren,13,613,2321,820000
Nagaland,Phek,Pfutsero,13,248,2338,4360000
Nagaland,Phek,Phek,13,248,2339,1375000
Nagaland,Phek,Sekruzu,13,248,2340,880000
Nagaland,Tseminyu,Chunlikha,13,757,6739,100000
Nagaland,Tuensang,Chare,13,249,2341,610000
Nagaland,Tuensang,Chessore,13,249,2342,40000
Nagaland,Tuensang,Noksen,13,249,2345,100000
Nagaland,Tuensang,Sangsangyu,13,249,2346,240000
Nagaland,Tuensang,Shamator,13,249,2347,200000
Nagaland,Wokha,Changpang,13,250,6743,1310000
Nagaland,Wokha,Niuland,13,250,2316,310000
Nagaland,Wokha,Sanis,13,250,2351,1430000
Nagaland,Wokha,Wokha,13,250,2352,4860000
Nagaland,Zunheboto,Akuhaito,13,251,6745,120000
Nagaland,Zunheboto,Ghathashi,13,251,2355,100000
Nagaland,Zunheboto,Satakha,13,251,2356,1790000
Nagaland,Zunheboto,Suruhoto,13,251,6510,230000
Nagaland,Zunheboto,Zunheboto,13,251,2358,150000
Odisha,Anugul,Anugul,21,344,3276,50839872
Odisha,Anugul,Athmallik,21,344,3277,41151866
Odisha,Anugul,Banarpal,21,344,3278,53018000
Odisha,Anugul,Chhendipada,21,344,3279,44622000
Odisha,Anugul,Kaniha,21,344,3280,15118150
Odisha,Anugul,Kishorenagar,21,344,3281,24717000
Odisha,Anugul,Palalahada,21,344,3282,20648998
Odisha,Anugul,Talacher,21,344,3283,36277000
Odisha,Balangir,Agalpur,21,345,3284,72665500
Odisha,Balangir,Balangir,21,345,3285,26287950
Odisha,Balangir,Bangomunda,21,345,3286,31092399
Odisha,Balangir,Belpara,21,345,3287,61619215
Odisha,Balangir,Deogaon,21,345,3288,30357900
Odisha,Balangir,Gudvella,21,345,3289,12909721
Odisha,Balangir,Khaprakhol,21,345,3290,32620000
Odisha,Balangir,Loisinga,21,345,3291,22533100
Odisha,Balangir,Muribahal,21,345,3292,28422500
Odisha,Balangir,Patnagarh,21,345,3293,33951000
Odisha,Balangir,Puintala,21,345,3294,23174022
Odisha,Balangir,Saintala,21,345,3295,25704553
Odisha,Balangir,Titlagarh,21,345,3296,21297500
Odisha,Balangir,Turekela,21,345,3297,24817715
Odisha,Baleshwar,Bahanaga,21,346,3298,31095278
Odisha,Baleshwar,Baleshwar,21,346,3299,107655115
Odisha,Baleshwar,Baliapal,21,346,3300,23212000
Odisha,Baleshwar,Basta,21,346,3301,33632143
Odisha,Baleshwar,Bhograi,21,346,3302,39302643
Odisha,Baleshwar,Jaleswar,21,346,3303,38419900
Odisha,Baleshwar,Khaira,21,346,3304,57186350
Odisha,Baleshwar,Nilgiri,21,346,3305,21184900
Odisha,Baleshwar,Oupada,21,346,3306,35596547
Odisha,Baleshwar,Remuna,21,346,3307,76715452
Odisha,Baleshwar,Simulia,21,346,3308,38260100
Odisha,Baleshwar,Soro,21,346,3309,48707000
Odisha,Bargarh,Ambabhona,21,347,3310,15387500
Odisha,Bargarh,Attabira,21,347,3311,43358332
Odisha,Bargarh,Bargarh,21,347,3312,28200908
Odisha,Bargarh,Barpali,21,347,3313,17255400
Odisha,Bargarh,Bhatli,21,347,3314,32574000
Odisha,Bargarh,Bheden,21,347,3315,52680994
Odisha,Bargarh,Bijepur,21,347,3316,22355000
Odisha,Bargarh,Gaisilet,21,347,3317,34047000
Odisha,Bargarh,Jharbandh,21,347,3318,26127000
Odisha,Bargarh,Padampur,21,347,3319,55079452
Odisha,Bargarh,Paikmal,21,347,3320,57691000
Odisha,Bargarh,Sohella,21,347,3321,42857000
Odisha,Bhadrak,Basudevpur,21,348,3322,35975000
Odisha,Bhadrak,Bhadrak,21,348,3323,30027703
Odisha,Bhadrak,Bhandaripokhari,21,348,3324,26577552
Odisha,Bhadrak,Bonth,21,348,3325,48950763
Odisha,Bhadrak,Chandabali,21,348,3326,50278741
Odisha,Bhadrak,Dhamanagar,21,348,3327,59020135
Odisha,Bhadrak,Tihidi,21,348,3328,41642000
Odisha,Boudh,Boudh,21,349,3329,74637000
Odisha,Boudh,Harabhanga,21,349,3330,65652000
Odisha,Boudh,Kantamal,21,349,3331,58666000
Odisha,Cuttack,Athagad,21,350,3332,56703600
Odisha,Cuttack,Badamba,21,350,3333,35364001
Odisha,Cuttack,Banki,21,350,3334,30962000
Odisha,Cuttack,Banki-Dampara,21,350,3335,24130643
Odisha,Cuttack,Baranga,21,350,3336,68209732
Odisha,Cuttack,Cuttacksadar,21,350,3337,33446500
Odisha,Cuttack,Kantapada,21,350,3338,85379066
Odisha,Cuttack,Mahanga,21,350,3339,34696000
Odisha,Cuttack,Narasinghpur,21,350,3340,37764648
Odisha,Cuttack,Niali,21,350,3341,115927000
Odisha,Cuttack,Nischinta Koili,21,350,3342,46708000
Odisha,Cuttack,Salepur,21,350,3343,56157000
Odisha,Cuttack,Tangi Choudwar,21,350,3344,72942552
Odisha,Cuttack,Tigiria,21,350,3345,46433000
Odisha,Deogarh,Barkote,21,351,3346,52979700
Odisha,Deogarh,Reamal,21,351,3347,32326050
Odisha,Deogarh,Tileibani,21,351,3348,33034000
Odisha,Dhenkanal,Bhuban,21,352,3349,31191498
Odisha,Dhenkanal,Dhenkanal Sadar,21,352,3350,67300268
Odisha,Dhenkanal,Gondia,21,352,3351,66839000
Odisha,Dhenkanal,Hindol,21,352,3352,42417400
Odisha,Dhenkanal,Kamakhyanagar,21,352,3353,22878899
Odisha,Dhenkanal,Kankada Had,21,352,3354,36359510
Odisha,Dhenkanal,Odapada,21,352,3355,21080000
Odisha,Dhenkanal,Parjang,21,352,3356,42155000
Odisha,Gajapati,Gosani,21,353,3357,34297000
Odisha,Gajapati,Gumma,21,353,3358,16215500
Odisha,Gajapati,Kasinagar,21,353,3359,10700000
Odisha,Gajapati,Mohana,21,353,3360,21707000
Odisha,Gajapati,Nuagada,21,353,3361,14123374
Odisha,Gajapati,R.Udayagiri,21,353,3362,17434000
Odisha,Gajapati,Rayagada,21,353,3363,25007500
Odisha,Ganjam,Aska,21,354,3364,16094000
Odisha,Ganjam,Beguniapada,21,354,3365,16550000
Odisha,Ganjam,Bellaguntha,21,354,3366,11150000
Odisha,Ganjam,Bhanjanagar,21,354,3367,5285000
Odisha,Ganjam,Buguda,21,354,3368,16901271
Odisha,Ganjam,Chatrapur,21,354,3369,18892504
Odisha,Ganjam,Chikiti,21,354,3370,11418000
Odisha,Ganjam,Dharakote,21,354,3371,18973042
Odisha,Ganjam,Digapahandi,21,354,3372,8483071
Odisha,Ganjam,Ganjam,21,354,3373,27457000
Odisha,Ganjam,Hinjilicut,21,354,3374,13127000
Odisha,Ganjam,Jagannathprasad,21,354,3375,11231000
Odisha,Ganjam,Kabisuryanagar,21,354,3376,10479479
Odisha,Ganjam,Khallikote,21,354,3377,26963664
Odisha,Ganjam,Kukudakhandi,21,354,3378,13690000
Odisha,Ganjam,Patrapur,21,354,3379,28268000
Odisha,Ganjam,Polosara,21,354,3380,7811000
Odisha,Ganjam,Purushottampur,21,354,3381,8117000
Odisha,Ganjam,Rangeilunda,21,354,3382,23002000
Odisha,Ganjam,Sanakhemundi,21,354,3383,25163000
Odisha,Ganjam,Sheragada,21,354,3384,26021000
Odisha,Ganjam,Surada,21,354,3385,26479444
Odisha,Jagatsinghapur,Balikuda,21,355,3386,74693736
Odisha,Jagatsinghapur,Biridi,21,355,3387,17323000
Odisha,Jagatsinghapur,Erasama,21,355,3388,14241592
Odisha,Jagatsinghapur,Jagatsinghpur,21,355,3389,29268460
Odisha,Jagatsinghapur,Kujang,21,355,3390,48510572
Odisha,Jagatsinghapur,Naugaon,21,355,3391,48655340
Odisha,Jagatsinghapur,Raghunathpur,21,355,3392,28278436
Odisha,Jagatsinghapur,Tirtol,21,355,3393,35933932
Odisha,Jajapur,Badchana,21,356,3394,43233769
Odisha,Jajapur,Bari,21,356,3395,24589000
Odisha,Jajapur,Binjharpur,21,356,3396,23012000
Odisha,Jajapur,Dahrmasala,21,356,3397,31286056
Odisha,Jajapur,Danagadi,21,356,3398,20436800
Odisha,Jajapur,Dasarathapur,21,356,3399,67487933
Odisha,Jajapur,Jajpur,21,356,3400,32117907
Odisha,Jajapur,Korei,21,356,3401,35942483
Odisha,Jajapur,Rasulpur,21,356,3402,38439110
Odisha,Jajapur,Sukinda,21,356,3403,18285000
Odisha,Jharsuguda,Jharsuguda,21,357,3404,27583697
Odisha,Jharsuguda,Kirmira,21,357,3405,17409500
Odisha,Jharsuguda,Kolabira,21,357,3406,24574000
Odisha,Jharsuguda,Laikera,21,357,3407,24565000
Odisha,Jharsuguda,Lakhanpur,21,357,3408,41322200
Odisha,Kalahandi,Bhawanipatna,21,358,3409,33444286
Odisha,Kalahandi,Dharamagarh,21,358,3410,19602677
Odisha,Kalahandi,Golamunda,21,358,3411,29474600
Odisha,Kalahandi,Jayapatna,21,358,3412,37792330
Odisha,Kalahandi,Junagarh,21,358,3413,26378600
Odisha,Kalahandi,Kalampur,21,358,3414,11047300
Odisha,Kalahandi,Karlamunda,21,358,3415,21312362
Odisha,Kalahandi,Kesinga,21,358,3416,30835304
Odisha,Kalahandi,Kokasara,21,358,3417,19908900
Odisha,Kalahandi,Lanjigarh,21,358,3418,15655427
Odisha,Kalahandi,Madanpur Rampur,21,358,3419,13533500
Odisha,Kalahandi,Narala,21,358,3420,35020000
Odisha,Kalahandi,Thuamul Ram Pur,21,358,3421,8409000
Odisha,Kandhamal,Baliguda,21,359,3422,17110000
Odisha,Kandhamal,Chakapad,21,359,3423,14480000
Odisha,Kandhamal,Daringibadi,21,359,3424,18802000
Odisha,Kandhamal,G.Udayagiri,21,359,3425,17126000
Odisha,Kandhamal,K.Nuagan,21,359,3426,2310000
Odisha,Kandhamal,Khajuripada,21,359,3427,26311153
Odisha,Kandhamal,Kotagarh,21,359,3428,10566000
Odisha,Kandhamal,Phiringia,21,359,3429,24599621
Odisha,Kandhamal,Phulbani,21,359,3430,36211115
Odisha,Kandhamal,Raikia,21,359,3431,13052000
Odisha,Kandhamal,Tikabali,21,359,3432,8046000
Odisha,Kandhamal,Tumudibandh,21,359,3433,7295600
Odisha,Kendrapara,Aul,21,360,3434,29356100
Odisha,Kendrapara,Derabish,21,360,3435,36464922
Odisha,Kendrapara,Garadapur,21,360,3436,8030000
Odisha,Kendrapara,Kendrapada,21,360,3437,23687900
Odisha,Kendrapara,Mahakalapada,21,360,3438,67120348
Odisha,Kendrapara,Marsaghai,21,360,3439,15654600
Odisha,Kendrapara,Pattamundai,21,360,3440,47022910
Odisha,Kendrapara,Rajkanika,21,360,3441,27193508
Odisha,Kendrapara,Rajnagar,21,360,3442,53372500
Odisha,Kendujhar,Anandapur,21,361,3443,18016000
Odisha,Kendujhar,Bansapal,21,361,3444,27646000
Odisha,Kendujhar,Champua,21,361,3445,25495698
Odisha,Kendujhar,Ghasipura,21,361,3446,40159000
Odisha,Kendujhar,Ghatgaon,21,361,3447,23252000
Odisha,Kendujhar,Harichadanpur,21,361,3448,17838800
Odisha,Kendujhar,Hatadihi,21,361,3449,41607926
Odisha,Kendujhar,Jhumpura,21,361,3450,11095000
Odisha,Kendujhar,Joda,21,361,3451,12225000
Odisha,Kendujhar,Kendujhar Sadar,21,361,3452,37231582
Odisha,Kendujhar,Patana,21,361,3453,18767500
Odisha,Kendujhar,Saharapada,21,361,3454,15147000
Odisha,Kendujhar,Telkoi,21,361,3455,20026500
Odisha,Khordha,Balianta,21,362,3456,23378097
Odisha,Khordha,Balipatna,21,362,3457,35715000
Odisha,Khordha,Banapur,21,362,3458,38220104
Odisha,Khordha,Begunia,21,362,3459,26778792
Odisha,Khordha,Bhubaneswar,21,362,3460,19665187
Odisha,Khordha,Bolagarh,21,362,3461,30828000
Odisha,Khordha,Chilika,21,362,3462,38689073
Odisha,Khordha,Jatni,21,362,3463,20251425
Odisha,Khordha,Khordha,21,362,3464,21654972
Odisha,Khordha,Tangi,21,362,3465,34291176
Odisha,Koraput,Bandhugaon,21,363,3466,16353000
Odisha,Koraput,Boipariguda,21,363,3467,13849110
Odisha,Koraput,Borigumma,21,363,3468,69887100
Odisha,Koraput,Dasamantapur,21,363,3469,30405000
Odisha,Koraput,Jeypore,21,363,3470,43101517
Odisha,Koraput,Koraput,21,363,3471,32672867
Odisha,Koraput,Kotpad,21,363,3472,44741000
Odisha,Koraput,Kundura,21,363,3473,66443000
Odisha,Koraput,Lamtaput,21,363,3474,15809000
Odisha,Koraput,Laxmipur,21,363,3475,21399236
Odisha,Koraput,Nandapur,21,363,3476,43439000
Odisha,Koraput,Narayan Patana,21,363,3477,7017000
Odisha,Koraput,Pottangi,21,363,3478,22416100
Odisha,Koraput,Semiliguda,21,363,3479,53714500
Odisha,Malkangiri,Chitrakonda,21,364,3483,2730000
Odisha,Malkangiri,Kalimela,21,364,3480,37956000
Odisha,Malkangiri,Khairaput,21,364,3481,20359000
Odisha,Malkangiri,Korukonda,21,364,3482,11276900
Odisha,Malkangiri,Malkangiri,21,364,3484,19226000
Odisha,Malkangiri,Mathili,21,364,3485,14086500
Odisha,Malkangiri,Podia,21,364,3486,2730000
Odisha,Mayurbhanj,Badasahi,21,365,3487,37979301
Odisha,Mayurbhanj,Bahalda,21,365,3488,25656224
Odisha,Mayurbhanj,Bangriposi,21,365,3489,23593000
Odisha,Mayurbhanj,Baripada,21,365,3490,16200500
Odisha,Mayurbhanj,Betnoti,21,365,3491,40116500
Odisha,Mayurbhanj,Bijatala,21,365,3492,27180754
Odisha,Mayurbhanj,Bisoi,21,365,3493,16375000
Odisha,Mayurbhanj,Gopabandhunagar,21,365,3494,21899259
Odisha,Mayurbhanj,Jamda,21,365,3495,17766427
Odisha,Mayurbhanj,Joshipur,21,365,3496,29495500
Odisha,Mayurbhanj,Kaptipada,21,365,3497,40106500
Odisha,Mayurbhanj,Karanjia,21,365,3498,36093515
Odisha,Mayurbhanj,Khunta,21,365,3499,19416111
Odisha,Mayurbhanj,Kuliana,21,365,3500,26147000
Odisha,Mayurbhanj,Kusumi,21,365,3501,27023000
Odisha,Mayurbhanj,Morada,21,365,3502,19854741
Odisha,Mayurbhanj,Rairangpur,21,365,3503,18413199
Odisha,Mayurbhanj,Raruan,21,365,3504,12227951
Odisha,Mayurbhanj,Rasgovindpur,21,365,3505,28256605
Odisha,Mayurbhanj,Samakhunta,21,365,3506,13806000
Odisha,Mayurbhanj,Saraskana,21,365,3507,35869000
Odisha,Mayurbhanj,Sukruli,21,365,3508,14745000
Odisha,Mayurbhanj,Suliapada,21,365,3509,26317000
Odisha,Mayurbhanj,Thakurmunda,21,365,3510,33148027
Odisha,Mayurbhanj,Tiring,21,365,3511,20438000
Odisha,Mayurbhanj,Udala,21,365,3512,38375568
Odisha,Nabarangpur,Chandahandi,21,366,3513,20117900
Odisha,Nabarangpur,Dabugam,21,366,3514,30114000
Odisha,Nabarangpur,Jharigam,21,366,3515,32706000
Odisha,Nabarangpur,Kosagumuda,21,366,3516,22132200
Odisha,Nabarangpur,Nabarangpur,21,366,3517,21884922
Odisha,Nabarangpur,Nandahandi,21,366,3518,13449000
Odisha,Nabarangpur,Papadahandi,21,366,3519,24725944
Odisha,Nabarangpur,Raighar,21,366,3520,40331000
Odisha,Nabarangpur,Tentulikhunti,21,366,3521,7451000
Odisha,Nabarangpur,Umerkote,21,366,3522,39348239
Odisha,Nayagarh,Bhapur,21,367,3523,12160492
Odisha,Nayagarh,Dasapalla,21,367,3524,30860000
Odisha,Nayagarh,Gania,21,367,3525,5840000
Odisha,Nayagarh,Khandapara,21,367,3526,13535000
Odisha,Nayagarh,Nayagarh,21,367,3527,33381041
Odisha,Nayagarh,Nuagaon,21,367,3528,48842623
Odisha,Nayagarh,Odagaon,21,367,3529,45467001
Odisha,Nayagarh,Ranapur,21,367,3530,51357217
Odisha,Nuapada,Boden,21,368,3531,23705882
Odisha,Nuapada,Khariar,21,368,3532,37701500
Odisha,Nuapada,Komna,21,368,3533,44892200
Odisha,Nuapada,Nuapada,21,368,3534,32578500
Odisha,Nuapada,Sinapali,21,368,3535,27683600
Odisha,Puri,Astaranga,21,369,3536,60355410
Odisha,Puri,Brahmagiri,21,369,3537,12430730
Odisha,Puri,Delanga,21,369,3538,33903000
Odisha,Puri,Gop,21,369,3539,80333040
Odisha,Puri,Kakat Pur,21,369,3540,22630000
Odisha,Puri,Kanas,21,369,3541,38918786
Odisha,Puri,Krushnaprasad,21,369,3542,12477178
Odisha,Puri,Nimapada,21,369,3543,56873000
Odisha,Puri,Pipili,21,369,3544,25411918
Odisha,Puri,Sadar,21,369,3545,33933254
Odisha,Puri,Satyabadi,21,369,3546,35776000
Odisha,Rayagada,Bissamcuttack,21,370,3547,45544620
Odisha,Rayagada,Chandrapur,21,370,3548,10643000
Odisha,Rayagada,Gudari,21,370,3549,24730500
Odisha,Rayagada,Gunupur,21,370,3550,39675000
Odisha,Rayagada,Kalyansingpur,21,370,3551,18792000
Odisha,Rayagada,Kasipur,21,370,3552,26495321
Odisha,Rayagada,Kolnara,21,370,3553,14963618
Odisha,Rayagada,Muniguda,21,370,3554,32250000
Odisha,Rayagada,Padmapur,21,370,3555,27458000
Odisha,Rayagada,Ramanaguda,21,370,3556,19957392
Odisha,Rayagada,Rayagada,21,370,3557,25255000
Odisha,Sambalpur,Bamra,21,371,3558,35915500
Odisha,Sambalpur,Dhankauda,21,371,3559,31238000
Odisha,Sambalpur,Jamankira,21,371,3560,73079000
Odisha,Sambalpur,Jujomura,21,371,3561,54683500
Odisha,Sambalpur,Kuchinda,21,371,3562,57324000
Odisha,Sambalpur,Maneswar,21,371,3563,14439400
Odisha,Sambalpur,Naktideul,21,371,3564,24585000
Odisha,Sambalpur,Rairakhol,21,371,3565,13151000
Odisha,Sambalpur,Rengali,21,371,3566,27285000
Odisha,Sonepur,Binika,21,372,3567,41361000
Odisha,Sonepur,Birmaharajpur,21,372,3568,34785200
Odisha,Sonepur,Dunguripali,21,372,3569,34511400
Odisha,Sonepur,Sonepur,21,372,3570,59660000
Odisha,Sonepur,Tarbha,21,372,3571,35054800
Odisha,Sonepur,Ullunda,21,372,3572,48714000
Odisha,Sundargarh,Balisankara,21,373,3573,48057500
Odisha,Sundargarh,Bargaon,21,373,3574,10702000
Odisha,Sundargarh,Bisra,21,373,3575,2750000
Odisha,Sundargarh,Bonaigarh,21,373,3576,27564000
Odisha,Sundargarh,Gurundia,21,373,3577,16476000
Odisha,Sundargarh,Hemgir,21,373,3578,11762000
Odisha,Sundargarh,Koida,21,373,3579,1196000
Odisha,Sundargarh,Kuarmunda,21,373,3580,17025000
Odisha,Sundargarh,Kutra,21,373,3581,20998000
Odisha,Sundargarh,Lahunipara,21,373,3582,21975000
Odisha,Sundargarh,Lathikata,21,373,3583,12955000
Odisha,Sundargarh,Lephripara,21,373,3584,15877000
Odisha,Sundargarh,Nuagaon,21,373,3585,9200000
Odisha,Sundargarh,Rajgangpur,21,373,3586,6616000
Odisha,Sundargarh,Subdega,21,373,3587,17594500
Odisha,Sundargarh,Sundargarh,21,373,3588,20502500
Odisha,Sundargarh,Tangarpali,21,373,3589,28934000
Puducherry,Karaikal,Karaikal,34,598,6486,79853500
Puducherry,Puducherry,Ariankuppam,34,600,6488,134003000
Puducherry,Puducherry,Villianur,34,600,6490,109809491
Punjab,Amritsar,Harshe Chhina,3,27,215,1200000
Punjab,Amritsar,Verka,3,27,225,350000
Punjab,Barnala,Barnala,3,605,341,200000
Punjab,Barnala,Sehna,3,605,348,635000
Punjab,Bathinda,Bathinda,3,28,226,1190000
Punjab,Bathinda,Bhagta Bhaika,3,28,227,200000
Punjab,Bathinda,Goniana,3,28,7333,640000
Punjab,Bathinda,Maur,3,28,228,100000
Punjab,Bathinda,Phul,3,28,230,450000
Punjab,Bathinda,Rampura,3,28,231,150000
Punjab,Faridkot,Faridkot,3,29,234,45000
Punjab,Fatehgarh Sahib,Khera,3,30,239,250000
Punjab,Fazilka,Fazilka,3,651,242,200000
Punjab,Fazilka,Jalalabad,3,651,246,200000
Punjab,Firozepur,Firozpur,3,31,243,377000
Punjab,Firozepur,Ghall Khurd,3,31,244,1600000
Punjab,Firozepur,Guru Har Sahai,3,31,245,4658000
Punjab,Firozepur,Makhu,3,31,248,415000
Punjab,Firozepur,Mamdot,3,31,249,150000
Punjab,Firozepur,Zira,3,31,250,1000000
Punjab,Gurdaspur,Batala,3,32,252,700000
Punjab,Gurdaspur,Dera Baba Nanak,3,32,253,1929000
Punjab,Gurdaspur,Dhariwal,3,32,254,4570500
Punjab,Gurdaspur,Dinanagar,3,32,256,1625000
Punjab,Gurdaspur,Fatehgarh Churian,3,32,258,3591400
Punjab,Gurdaspur,Gurdaspur,3,32,259,890000
Punjab,Gurdaspur,Kahnuwan,3,32,260,150000
Punjab,Gurdaspur,Kalanaur,3,32,261,4055000
Punjab,Gurdaspur,Qadian,3,32,264,300000
Punjab,Hoshiarpur,Dasuya,3,33,268,400000
Punjab,Hoshiarpur,Talwara,3,33,275,6650000
Punjab,Jalandhar,Adampur,3,34,277,768000
Punjab,Jalandhar,Jalandhar-West,3,34,279,100000
Punjab,Kapurthala,Dhilwan,3,35,287,94000
Punjab,Kapurthala,Kapurthala,3,35,288,180000
Punjab,Kapurthala,Sultanpur Lodhi,3,35,291,900000
Punjab,Ludhiana,Sidhwan Bet,3,36,302,100000
Punjab,Mansa,Bhikhi,3,37,304,995000
Punjab,Mansa,Jhunir,3,37,306,300000
Punjab,Mansa,Mansa,3,37,307,260000
Punjab,Moga,Baghapurana,3,38,309,400000
Punjab,Moga,Kot-Ise-Khan,3,38,310,400000
Punjab,Moga,Moga-I,3,38,311,100000
Punjab,Moga,Nihal Singh Wala,3,38,313,270000
Punjab,Pathankot,Bamial,3,662,251,200000
Punjab,Pathankot,Dharkalan,3,662,255,2467000
Punjab,Pathankot,Sujanpur,3,662,266,300000
Punjab,Patiala,Bhuner Heri,3,41,323,100000
Punjab,Patiala,Nabha,3,41,326,60000
Punjab,Patiala,Patiala,3,41,327,773557
Punjab,Patiala,Patran,3,41,328,3545000
Punjab,Patiala,Rajpura,3,41,329,750000
Punjab,Patiala,Samana,3,41,330,450000
Punjab,Patiala,Sanour,3,41,331,2700000
Punjab,Rupnagar,Nurpur Bedi,3,42,337,1030000
Punjab,Rupnagar,Rupnagar,3,42,338,800000
Punjab,S.A.S Nagar,Kharar,3,608,334,1150000
Punjab,S.A.S Nagar,Majri,3,608,335,140000
Punjab,Sangrur,Andana,3,43,340,1100000
Punjab,Sangrur,Bhawani Garh,3,43,342,180000
Punjab,Sangrur,Dhuri,3,43,343,150000
Punjab,Sangrur,Dirba,3,43,6736,300000
Punjab,Sangrur,Lehragaga,3,43,344,4750000
Punjab,Sangrur,Sangrur,3,43,347,685000
Punjab,Sangrur,Sunam,3,43,350,3565000
Punjab,Shahid Bhagat Singh Nagar,Balachaur,3,40,319,750000
Punjab,Shahid Bhagat Singh Nagar,Nawanshahr,3,40,321,50000
Punjab,Sri Muktsar Sahib,Gidderbaha,3,39,314,159000
Punjab,Sri Muktsar Sahib,Lambi,3,39,315,175000
Punjab,Sri Muktsar Sahib,Malout,3,39,316,850000
Punjab,Tarn Taran,Chohla Sahib-8,3,609,213,1650000
Punjab,Tarn Taran,Khadur-Sahib-10,3,609,217,750000
Punjab,Tarn Taran,Patti-14,3,609,220,200000
Punjab,Tarn Taran,Tarn Taran-12,3,609,222,1130000
Punjab,Tarn Taran,Valtoha-15,3,609,224,1875000
Rajasthan,Ajmer,Ajmer Rural,8,86,7382,9200000
