state_name,state_code,district_name,district_code,block_name,block_code,gw_stge_of_extraction,gw_extraction_category
Jharkhand,20,Garhwa,328,Meral,3126,24.10318576886076,Safe
Jharkhand,20,Garhwa,328,Ramkanda,3128,20.17241537,Safe
Jharkhand,20,Garhwa,328,Ramna,3129,63.90561199220771,Safe
Jharkhand,20,Garhwa,328,Ranka,3130,19.087406645044656,Safe
Jharkhand,20,Garhwa,328,Ketar,6627,29.92300749209606,Safe
Jharkhand,20,Garhwa,328,Danda,6628,36.148749477705486,Safe
Jharkhand,20,Garhwa,328,Bishunpura,6629,18.89873901413833,Safe
Jharkhand,20,Garhwa,328,Bardiha,6630,33.29240446340098,Safe
Jharkhand,20,Garhwa,328,Sagma,6631,47.62278019069157,Safe
Jharkhand,20,Giridih,329,Bagodar,3131,17.00997806111677,Safe
Jharkhand,20,Giridih,329,Bengabad,3132,30.43330678308446,Safe
Jharkhand,20,Giridih,329,Birni,3133,47.68105158730158,Safe
Jharkhand,20,Giridih,329,Deori,3134,22.70041273,Safe
Jharkhand,20,Giridih,329,Dhanwar,3135,51.58518232323075,Safe
Jharkhand,20,Giridih,329,Dumri,3136,29.16755916832157,Safe
Jharkhand,20,Giridih,329,Gandey,3137,20.17062162346988,Safe
Jharkhand,20,Giridih,329,Gawan,3138,59.55306561638268,Safe
Jharkhand,20,Giridih,329,Giridih,3139,62.251539985428096,Safe
Jharkhand,20,Giridih,329,Jamua,3140,44.18113288347152,Safe
Jharkhand,20,Giridih,329,Pirtand,3141,17.186123228844295,Safe
Jharkhand,20,Giridih,329,Tisri,3142,9.893201326226093,Safe
Jharkhand,20,Giridih,329,Suriya,6643,24.73822845346959,Safe
Jharkhand,20,Godda,330,Boarijor,3143,21.226339724680432,Safe
Jharkhand,20,Godda,330,Godda,3144,19.643874830932464,Safe
Jharkhand,20,Godda,330,Mahagama,3145,17.878110020543257,Safe
Jharkhand,20,Godda,330,Meharma,3146,23.35429064713028,Safe
Jharkhand,20,Godda,330,Pathargama,3147,18.19555327594666,Safe
Jharkhand,20,Godda,330,Poraiyahat,3148,34.266708616117576,Safe
Jharkhand,20,Godda,330,Sundarpahari,3149,12.442514052120591,Safe
Jharkhand,20,Godda,330,Thakurgangti,3150,26.169654939106906,Safe
Jharkhand,20,Godda,330,Basantray,6641,13.06203635967909,Safe
Jharkhand,20,Gumla,331,Basia,3151,16.465070542638635,Safe
Jharkhand,20,Gumla,331,Bharno,3152,7.078788962393467,Safe
Jharkhand,20,Gumla,331,Bishunpur,3153,15.174588476722578,Safe
Jharkhand,20,Gumla,331,Chainpur,3154,11.081099091494703,Safe
Jharkhand,20,Gumla,331,Dumri,3155,10.563933608969185,Safe
Jharkhand,20,Gumla,331,Ghaghra,3156,15.277043912216934,Safe
Jharkhand,20,Gumla,331,Gumla,3157,26.34224124,Safe
Jharkhand,20,Gumla,331,Kamdara,3158,24.491009681881053,Safe
Jharkhand,20,Gumla,331,Palkot,3159,9.970466138009474,Safe
Jharkhand,20,Gumla,331,Raidih,3160,11.12963591998529,Safe
Jharkhand,20,Gumla,331,Sisai,3161,13.543717867068793,Safe
Jharkhand,20,Gumla,331,Albert Ekka,6625,29.672333501655164,Safe
Jharkhand,20,Hazaribagh,332,Barhi,3162,55.07041141,Safe
Jharkhand,20,Hazaribagh,332,Barkagaon,3163,26.46280294926541,Safe
Jharkhand,20,Hazaribagh,332,Barkatha,3164,53.74102385916145,Safe
Jharkhand,20,Hazaribagh,332,Bishnugarh,3165,59.21347253321184,Safe
Jharkhand,20,Hazaribagh,332,Chouparan,3166,19.224489284580823,Safe
Jharkhand,20,Hazaribagh,332,Churchu,3167,47.07494433285062,Safe
Jharkhand,20,Hazaribagh,332,Ichak,3169,38.85236102809325,Safe
Jharkhand,20,Hazaribagh,332,Katkamsandi,3170,28.26423997303673,Safe
Jharkhand,20,Hazaribagh,332,Keredari,3171,25.145012228643164,Safe
Jharkhand,20,Hazaribagh,332,Padma,3173,24.453972257250943,Safe
Jharkhand,20,Hazaribagh,332,Sadar,3176,48.21571709409747,Safe
Jharkhand,20,Hazaribagh,332,Daru,6707,75.44005388414908,Semi-critical
Jharkhand,20,Hazaribagh,332,Katkamdag,6708,43.39444189088852,Safe
Jharkhand,20,Hazaribagh,332,Dadi,6709,48.98361931586555,Safe
Jharkhand,20,Hazaribagh,332,Tatijhariya,6710,51.98378383404465,Safe
Jharkhand,20,Hazaribagh,332,Chalkusha,6711,27.78593995813452,Safe
Jharkhand,20,Jamtara,333,Jamtara,3177,42.979166010023015,Safe
Jharkhand,20,Jamtara,333,Kundhit,3178,49.80301184520879,Safe
Jharkhand,20,Jamtara,333,Nala,3179,21.840336055659225,Safe
Jharkhand,20,Jamtara,333,Narayanpur,3180,49.22844946818608,Safe
Jharkhand,20,Jamtara,333,Fatehpur,6653,44.62309298,Safe
Jharkhand,20,Jamtara,333,Karmatanr Vidyasagar,6654,55.73955389249367,Safe
Jharkhand,20,Koderma,334,Chandwara,3181,62.25288792605824,Safe
Jharkhand,20,Koderma,334,Jainagar,3182,61.81072549837068,Safe
Jharkhand,20,Koderma,334,Koderma,3183,68.68436304625014,Safe
Jharkhand,20,Koderma,334,Markacho,3184,42.30116570754021,Safe
Jharkhand,20,Koderma,334,Satgawan,3185,63.730199456562886,Safe
Jharkhand,20,Koderma,334,Domchanch,6651,35.26443816023587,Safe
Jharkhand,20,Latehar,335,Balumath,3186,30.437842823163923,Safe
Jharkhand,20,Latehar,335,Barwadih,3187,40.17677618594456,Safe
Jharkhand,20,Latehar,335,Chandwa,3188,22.60028456305224,Safe
Jharkhand,20,Latehar,335,Garu,3189,63.714529734086966,Safe
Jharkhand,20,Latehar,335,Latehar,3190,39.891826007465525,Safe
Jharkhand,20,Latehar,335,Mahuadanr,3191,10.932846838969295,Safe
Jharkhand,20,Latehar,335,Manika,3192,26.612964655697745,Safe
Jharkhand,20,Latehar,335,Bariyatu,6634,36.08051429941913,Safe
Jharkhand,20,Latehar,335,Herhanj,6635,17.270009963467285,Safe
Jharkhand,20,Lohardaga,336,Bhandra,3193,17.02957398925265,Safe
Jharkhand,20,Lohardaga,336,Kisko,3194,11.22227368637744,Safe
Jharkhand,20,Lohardaga,336,Kuru,3195,24.32889166,Safe
Jharkhand,20,Lohardaga,336,Lohardaga,3196,20.568793132013973,Safe
Jharkhand,20,Lohardaga,336,Senha,3197,11.93333684253622,Safe
Jharkhand,20,Lohardaga,336,Kairo,6698,14.055301088937764,Safe
Jharkhand,20,Lohardaga,336,Peshrar,6699,6.832252561292158,Safe
Jharkhand,20,Pakur,337,Amrapara,3198,9.610541879,Safe
Jharkhand,20,Pakur,337,Hiranpur,3199,16.38088938638445,Safe
Jharkhand,20,Pakur,337,Littipara,3200,8.131764943,Safe
Jharkhand,20,Pakur,337,Maheshpur,3201,15.249386347600549,Safe
Jharkhand,20,Pakur,337,Pakur,3202,17.661107195990915,Safe
Jharkhand,20,Pakur,337,Pakuria,3203,11.499637717192094,Safe
Jharkhand,20,Palamu,338,Bishrampur,3204,14.238192514204703,Safe
Jharkhand,20,Palamu,338,Chainpur,3205,29.98003388376449,Safe
Jharkhand,20,Palamu,338,Chhatarpur,3206,49.97295589536206,Safe
Jharkhand,20,Palamu,338,Medininagar,3207,49.72414061058173,Safe
Jharkhand,20,Palamu,338,Haidernagar,3208,8.147786955551116,Safe
Jharkhand,20,Palamu,338,Hariharganj,3209,39.341097824819606,Safe
Jharkhand,20,Palamu,338,Hussainabad,3210,16.546149910782244,Safe
Jharkhand,20,Palamu,338,Lesliganj,3211,58.15356887104432,Safe
Jharkhand,20,Palamu,338,Manatu,3212,33.52490539334831,Safe
Jharkhand,20,Palamu,338,Pandu,3213,26.33236682,Safe
Jharkhand,20,Palamu,338,Panki,3214,39.56386086691834,Safe
Jharkhand,20,Palamu,338,Patan,3215,30.226462041325995,Safe
Jharkhand,20,Palamu,338,Satbarwa,3216,58.51577464342815,Safe
Jharkhand,20,Palamu,338,Mohamadganj,6644,25.10844810758052,Safe
Jharkhand,20,Palamu,338,Pipra,6645,28.895928704461195,Safe
Jharkhand,20,Palamu,338,Nawdiha Bazar,6646,20.43133402343261,Safe
Jharkhand,20,Palamu,338,Untari Road,6647,39.060207156194096,Safe
Jharkhand,20,Palamu,338,Nawa Bazar,6648,37.051675152606265,Safe
Jharkhand,20,Palamu,338,Padwa,6649,26.737975675597227,Safe
Jharkhand,20,Palamu,338,Tarhasi,6650,37.85515180612384,Safe
Jharkhand,20,Ranchi,339,Angara,3217,24.84093450738361,Safe
Jharkhand,20,Ranchi,339,Bero,3219,28.61904931049464,Safe
Jharkhand,20,Ranchi,339,Bundu,3220,21.11696256094196,Safe
Jharkhand,20,Ranchi,339,Burmu,3221,23.622017493592608,Safe
Jharkhand,20,Ranchi,339,Chanho,3222,50.37767739619481,Safe
Jharkhand,20,Ranchi,339,Kanke,3223,75.39257343432479,Semi-critical
Jharkhand,20,Ranchi,339,Lapung,3226,35.73289510601628,Safe
Jharkhand,20,Ranchi,339,Mandar,3227,22.77855253,Safe
Jharkhand,20,Ranchi,339,Namkum,3229,62.59311319705849,Safe
Jharkhand,20,Ranchi,339,Ormanjhi,3230,60.19110935702096,Safe
Jharkhand,20,Ranchi,339,Ratu,3232,23.77387529,Safe
Jharkhand,20,Ranchi,339,Silli,3233,95.28228702,Critical
Jharkhand,20,Ranchi,339,Sonahatu,3234,40.74615196291354,Safe
Jharkhand,20,Ranchi,339,Tamar,3235,17.86801771984317,Safe
Jharkhand,20,Ranchi,339,Nagri,6636,16.39226850329503,Safe
Jharkhand,20,Ranchi,339,Itki,6637,13.260326440938297,Safe
Jharkhand,20,Ranchi,339,Rahe,6638,17.574147384465565,Safe
Jharkhand,20,Ranchi,339,Khelari,6639,76.84501272422568,Semi-critical
Jharkhand,20,Sahebganj,340,Barhait,3237,8.809909768582267,Safe
Jharkhand,20,Sahebganj,340,Barharwa,3238,10.263856194162218,Safe
Jharkhand,20,Sahebganj,340,Borio,3239,13.932801195752589,Safe
Jharkhand,20,Sahebganj,340,Mandro,3240,34.902474435046074,Safe
Jharkhand,20,Sahebganj,340,Pathna,3241,11.479882015196209,Safe
Jharkhand,20,Sahebganj,340,Rajmahal,3242,11.54645465802839,Safe
Jharkhand,20,Sahebganj,340,Sahibganj,3243,24.46540924163433,Safe
Jharkhand,20,Sahebganj,340,Taljhari,3244,25.17390988195943,Safe
Jharkhand,20,Sahebganj,340,Udhwa,3245,13.317682127148354,Safe
Jharkhand,20,Saraikela Kharsawan,341,Chandil,3246,18.02822070302392,Safe
Jharkhand,20,Saraikela Kharsawan,341,Gamharia,3247,53.11355311355312,Safe
Jharkhand,20,Saraikela Kharsawan,341,Ichagarh,3248,11.009190578917815,Safe
Jharkhand,20,Saraikela Kharsawan,341,Kharsawan,3249,24.444960229960984,Safe
Jharkhand,20,Saraikela Kharsawan,341,Kuchai,3250,12.227060168904591,Safe
Jharkhand,20,Saraikela Kharsawan,341,Nimdih,3251,17.098346365173285,Safe
Jharkhand,20,Saraikela Kharsawan,341,Rajnagar,3252,7.921781554926031,Safe
Jharkhand,20,Saraikela Kharsawan,341,Seraikella,3253,32.609107753270024,Safe
Jharkhand,20,Saraikela Kharsawan,341,Kukru,6652,11.65763620787486,Safe
Jharkhand,20,Simdega,342,Bano,3254,6.877906721312504,Safe
Jharkhand,20,Simdega,342,Bolba,3255,18.944800083954245,Safe
Jharkhand,20,Simdega,342,Jaldega,3256,14.67933108208102,Safe
Jharkhand,20,Simdega,342,Kolebira,3257,13.154100373312774,Safe
Jharkhand,20,Simdega,342,Kurdeg,3258,16.918142068668914,Safe
Jharkhand,20,Simdega,342,Simdega,3259,12.826136986768418,Safe
Jharkhand,20,Simdega,342,Thethaitanger,3260,16.0426108,Safe
Jharkhand,20,Simdega,342,Pakartanr,6611,6.779772394635443,Safe
Jharkhand,20,Simdega,342,Kersai,6612,10.072286335833928,Safe
Jharkhand,20,Simdega,342,Bansjore,6613,4.495784466110876,Safe
Jharkhand,20,West Singhbhum,343,Bandgaon,3261,13.236766484195195,Safe
Jharkhand,20,West Singhbhum,343,Chaibasa,3262,23.18749673305107,Safe
Jharkhand,20,West Singhbhum,343,Chakradharpur,3263,28.14881390091783,Safe
Jharkhand,20,West Singhbhum,343,Goelkera,3264,3.975573794781984,Safe
Jharkhand,20,West Singhbhum,343,Jagannathpur,3265,16.061434071124562,Safe
Jharkhand,20,West Singhbhum,343,Jhinkpani,3266,21.75484585263398,Safe
Jharkhand,20,West Singhbhum,343,Khuntpani,3267,6.379087886457249,Safe
Jharkhand,20,West Singhbhum,343,Kumardungi,3268,4.762623119810424,Safe
Jharkhand,20,West Singhbhum,343,Manjhari,3269,3.792894931,Safe
Jharkhand,20,West Singhbhum,343,Manjhgaon,3270,8.675662857,Safe
Jharkhand,20,West Singhbhum,343,Manoharpur,3271,7.348726844775936,Safe
Jharkhand,20,West Singhbhum,343,Noamundi,3272,13.09460888,Safe
Jharkhand,20,West Singhbhum,343,Sonua,3273,9.922576013946571,Safe
Jharkhand,20,West Singhbhum,343,Tantnagar,3274,10.658409387222948,Safe
Jharkhand,20,West Singhbhum,343,Tonto,3275,2.5889126098974686,Safe
Jharkhand,20,West Singhbhum,343,Hatgamharia,6608,4.375603911413442,Safe
Jharkhand,20,West Singhbhum,343,Anandpur,6609,10.396935991255225,Safe
Jharkhand,20,West Singhbhum,343,Gudri,6610,6.422040165990893,Safe
Jharkhand,20,Khunti,606,Arki,3218,17.21449986372309,Safe
Jharkhand,20,Khunti,606,Karra,3224,35.51416720962386,Safe
Jharkhand,20,Khunti,606,Khunti,3225,15.551961763887888,Safe
Jharkhand,20,Khunti,606,Murhu,3228,34.55333233037461,Safe
Jharkhand,20,Khunti,606,Rania,3231,32.94822949350067,Safe
Jharkhand,20,Khunti,606,Torpa,3236,25.85497481344785,Safe
Jharkhand,20,Ramgarh,607,Gola,3168,26.98916913824013,Safe
Jharkhand,20,Ramgarh,607,Mandu,3172,71.68580389584976,Semi-critical
Jharkhand,20,Ramgarh,607,Patratu,3174,50.59944302553736,Safe
Jharkhand,20,Ramgarh,607,Ramgarh,3175,83.46876971608833,Semi-critical
Jharkhand,20,Ramgarh,607,Chitarpur,6716,84.13124383,Semi-critical
Jharkhand,20,Ramgarh,607,Dulmi,6717,39.31587960409833,Safe
Odisha,21,Anugul,344,Anugul,3276,52.18677495822921,Safe
Odisha,21,Anugul,344,Athmallik,3277,39.58955406930159,Safe
Odisha,21,Anugul,344,Banarpal,3278,52.03279737033873,Safe
Odisha,21,Anugul,344,Chhendipada,3279,46.40250501361754,Safe
Odisha,21,Anugul,344,Kaniha,3280,60.263551898620925,Safe
Odisha,21,Anugul,344,Kishorenagar,3281,37.61762702,Safe
Odisha,21,Anugul,344,Palalahada,3282,35.514310665043105,Safe
Odisha,21,Anugul,344,Talacher,3283,69.71939769231803,Safe
Odisha,21,Balangir,345,Agalpur,3284,33.33813333333333,Safe
Odisha,21,Balangir,345,Balangir,3285,61.852731281556174,Safe
Odisha,21,Balangir,345,Bangomunda,3286,46.95204649242925,Safe
Odisha,21,Balangir,345,Belpara,3287,52.970851085075225,Safe
Odisha,21,Balangir,345,Deogaon,3288,40.216907750171885,Safe
Odisha,21,Balangir,345,Gudvella,3289,52.14699219733199,Safe
Odisha,21,Balangir,345,Khaprakhol,3290,26.814569536423843,Safe
Odisha,21,Balangir,345,Loisinga,3291,65.81292163189497,Safe
Odisha,21,Balangir,345,Muribahal,3292,40.33186619148251,Safe
Odisha,21,Balangir,345,Patnagarh,3293,49.611253629521045,Safe
Odisha,21,Balangir,345,Puintala,3294,45.63523613,Safe
Odisha,21,Balangir,345,Saintala,3295,44.94147784991829,Safe
Odisha,21,Balangir,345,Titlagarh,3296,49.441469487003765,Safe
Odisha,21,Balangir,345,Turekela,3297,44.38913415623029,Safe
Odisha,21,Baleshwar,346,Bahanaga,3298,67.87386434419113,Safe
Odisha,21,Baleshwar,346,Baleshwar,3299,55.95828692,Safe
Odisha,21,Baleshwar,346,Baliapal,3300,86.29629754,Semi-critical
Odisha,21,Baleshwar,346,Basta,3301,45.13220346572337,Safe
Odisha,21,Baleshwar,346,Bhograi,3302,52.74672973317763,Safe
Odisha,21,Baleshwar,346,Jaleswar,3303,61.66463778076772,Safe
Odisha,21,Baleshwar,346,Khaira,3304,49.45398376642923,Safe
Odisha,21,Baleshwar,346,Nilgiri,3305,64.49682871099907,Safe
Odisha,21,Baleshwar,346,Oupada,3306,52.43084963332544,Safe
Odisha,21,Baleshwar,346,Remuna,3307,68.98803977785592,Safe
Odisha,21,Baleshwar,346,Simulia,3308,31.82812857849981,Safe
Odisha,21,Baleshwar,346,Soro,3309,59.98486709315801,Safe
Odisha,21,Bargarh,347,Ambabhona,3310,39.52663606325711,Safe
Odisha,21,Bargarh,347,Attabira,3311,29.76269404257596,Safe
Odisha,21,Bargarh,347,Bargarh,3312,67.75810969128474,Safe
Odisha,21,Bargarh,347,Barpali,3313,44.78491561343822,Safe
Odisha,21,Bargarh,347,Bhatli,3314,69.70620831562348,Safe
Odisha,21,Bargarh,347,Bheden,3315,21.761420114638145,Safe
Odisha,21,Bargarh,347,Bijepur,3316,53.48798046562538,Safe
Odisha,21,Bargarh,347,Gaisilet,3317,50.2595465,Safe
Odisha,21,Bargarh,347,Jharbandh,3318,66.71640052240987,Safe
Odisha,21,Bargarh,347,Padampur,3319,60.68921726663732,Safe
Odisha,21,Bargarh,347,Paikmal,3320,38.07421901314863,Safe
Odisha,21,Bargarh,347,Sohella,3321,64.71323425394485,Safe
Odisha,21,Bhadrak,348,Basudevpur,3322,54.435105945008445,Safe
Odisha,21,Bhadrak,348,Bhadrak,3323,63.43933414601014,Safe
Odisha,21,Bhadrak,348,Bhandaripokhari,3324,68.15665861800525,Safe
Odisha,21,Bhadrak,348,Bonth,3325,49.90156161939351,Safe
Odisha,21,Bhadrak,348,Chandabali,3326,-100000.0,Safe
Odisha,21,Bhadrak,348,Dhamanagar,3327,65.95397802477817,Safe
Odisha,21,Bhadrak,348,Tihidi,3328,55.05694869577672,Safe
Odisha,21,Boudh,349,Boudh,3329,40.37262341,Safe
Odisha,21,Boudh,349,Harabhanga,3330,30.23789220781645,Safe
Odisha,21,Boudh,349,Kantamal,3331,53.61200776670484,Safe
Odisha,21,Cuttack,350,Athagad,3332,55.02914190085983,Safe
Odisha,21,Cuttack,350,Badamba,3333,45.578258610693496,Safe
Odisha,21,Cuttack,350,Banki,3334,35.98293465796708,Safe
Odisha,21,Cuttack,350,Banki- Dampara,3335,25.98180117356918,Safe
Odisha,21,Cuttack,350,Baranga,3336,33.38576437489921,Safe
Odisha,21,Cuttack,350,Cuttacksadar,3337,66.22859736676607,Safe
Odisha,21,Cuttack,350,Kantapada,3338,37.32176610476752,Safe
Odisha,21,Cuttack,350,Mahanga,3339,38.03008514232236,Safe
Odisha,21,Cuttack,350,Narasinghpur,3340,43.24489890018685,Safe
Odisha,21,Cuttack,350,Niali,3341,50.93055997598376,Safe
Odisha,21,Cuttack,350,Nischinta Koili,3342,49.44258890229868,Safe
Odisha,21,Cuttack,350,Salepur,3343,28.12821154292645,Safe
Odisha,21,Cuttack,350,Tangi Choudwar,3344,28.076955482534903,Safe
Odisha,21,Cuttack,350,Tigiria,3345,59.95942545480813,Safe
Odisha,21,Deogarh,351,Barkote,3346,54.20556869579652,Safe
Odisha,21,Deogarh,351,Reamal,3347,50.20028072249799,Safe
Odisha,21,Deogarh,351,Tileibani,3348,57.135363961063725,Safe
Odisha,21,Dhenkanal,352,Bhuban,3349,45.21770199589111,Safe
Odisha,21,Dhenkanal,352,Dhenkanal Sadar,3350,62.89355814245619,Safe
Odisha,21,Dhenkanal,352,Gondia,3351,31.66920968900943,Safe
Odisha,21,Dhenkanal,352,Hindol,3352,25.942590945205385,Safe
Odisha,21,Dhenkanal,352,Kamakhyanagar,3353,20.61717073991503,Safe
Odisha,21,Dhenkanal,352,Kankada Had,3354,19.573183977634425,Safe
Odisha,21,Dhenkanal,352,Odapada,3355,63.32962216270976,Safe
Odisha,21,Dhenkanal,352,Parjang,3356,39.86072336509818,Safe
Odisha,21,Gajapati,353,Gosani,3357,50.24739195230998,Safe
Odisha,21,Gajapati,353,Gumma,3358,46.98713999691975,Safe
Odisha,21,Gajapati,353,Kasinagar,3359,56.136711832706574,Safe
Odisha,21,Gajapati,353,Mohana,3360,14.954824083550683,Safe
Odisha,21,Gajapati,353,Nuagada,3361,32.36359783875411,Safe
Odisha,21,Gajapati,353,R.Udayagiri,3362,25.720972340657312,Safe
Odisha,21,Gajapati,353,Rayagada,3363,38.98778553459755,Safe
Odisha,21,Ganjam,354,Aska,3364,60.74345122181042,Safe
Odisha,21,Ganjam,354,Bellaguntha,3366,51.15107575,Safe
Odisha,21,Ganjam,354,Bhanjanagar,3367,23.70590180905593,Safe
Odisha,21,Ganjam,354,Buguda,3368,30.24269220509746,Safe
Odisha,21,Ganjam,354,Chatrapur,3369,43.50235826538601,Safe
Odisha,21,Ganjam,354,Chikiti,3370,45.952330923567054,Safe
Odisha,21,Ganjam,354,Dharakote,3371,30.55563797779347,Safe
Odisha,21,Ganjam,354,Digapahandi,3372,24.32123958,Safe
Odisha,21,Ganjam,354,Ganjam,3373,64.08776140341226,Safe
Odisha,21,Ganjam,354,Hinjilicut,3374,52.69770771849935,Safe
Odisha,21,Ganjam,354,Jagannathprasad,3375,17.98525231154258,Safe
Odisha,21,Ganjam,354,Kabisuryanagar,3376,50.00337671,Safe
Odisha,21,Ganjam,354,Khallikote,3377,45.97244021175281,Safe
Odisha,21,Ganjam,354,Kukudakhandi,3378,23.38904637435728,Safe
Odisha,21,Ganjam,354,Patrapur,3379,42.06974886174402,Safe
Odisha,21,Ganjam,354,Polosara,3380,29.80214850253229,Safe
Odisha,21,Ganjam,354,Purushottampur,3381,48.43615713069084,Safe
Odisha,21,Ganjam,354,Rangeilunda,3382,53.2042783,Safe
Odisha,21,Ganjam,354,Sanakhemundi,3383,36.39812924704929,Safe
Odisha,21,Ganjam,354,Sheragada,3384,46.36965421130563,Safe
Odisha,21,Ganjam,354,Surada,3385,29.987035838276032,Safe
Odisha,21,Jagatsinghapur,355,Balikuda,3386,52.75355049298886,Safe
Odisha,21,Jagatsinghapur,355,Biridi,3387,51.23452294246176,Safe
Odisha,21,Jagatsinghapur,355,Erasama,3388,-100000.0,Safe
Odisha,21,Jagatsinghapur,355,Jagatsinghpur,3389,62.90807678,Safe
Odisha,21,Jagatsinghapur,355,Kujang,3390,65.86763010409538,Safe
Odisha,21,Jagatsinghapur,355,Naugaon,3391,64.34587344,Safe
Odisha,21,Jagatsinghapur,355,Raghunathpur,3392,42.03708882354596,Safe
Odisha,21,Jagatsinghapur,355,Tirtol,3393,53.897878008427135,Safe
Odisha,21,Jajapur,356,Badchana,3394,55.80780933759346,Safe
Odisha,21,Jajapur,356,Bari,3395,64.12790776718829,Safe
Odisha,21,Jajapur,356,Binjharpur,3396,67.05128569325687,Safe
Odisha,21,Jajapur,356,Dahrmasala,3397,58.24251774548051,Safe
Odisha,21,Jajapur,356,Danagadi,3398,53.55167348215792,Safe
Odisha,21,Jajapur,356,Dasarathapur,3399,66.36727865099282,Safe
Odisha,21,Jajapur,356,Jajpur,3400,68.82080049,Safe
Odisha,21,Jajapur,356,Korei,3401,86.47515024620104,Semi-critical
Odisha,21,Jajapur,356,Rasulpur,3402,69.20138542808732,Safe
Odisha,21,Jajapur,356,Sukinda,3403,40.47183693161259,Safe
Odisha,21,Jharsuguda,357,Jharsuguda,3404,68.19701579,Safe
Odisha,21,Jharsuguda,357,Kirmira,3405,42.238970276907445,Safe
Odisha,21,Jharsuguda,357,Kolabira,3406,39.39795052658231,Safe
Odisha,21,Jharsuguda,357,Laikera,3407,58.23666822398719,Safe
Odisha,21,Jharsuguda,357,Lakhanpur,3408,38.80793040100705,Safe
Odisha,21,Kalahandi,358,Bhawanipatna,3409,58.28422089344261,Safe
Odisha,21,Kalahandi,358,Dharamagarh,3410,36.331847168630105,Safe
Odisha,21,Kalahandi,358,Golamunda,3411,44.13613770250369,Safe
Odisha,21,Kalahandi,358,Jayapatna,3412,24.963572237389933,Safe
Odisha,21,Kalahandi,358,Junagarh,3413,38.62903992496599,Safe
Odisha,21,Kalahandi,358,Kalampur,3414,21.843886676796696,Safe
Odisha,21,Kalahandi,358,Karlamunda,3415,21.15360711,Safe
Odisha,21,Kalahandi,358,Kesinga,3416,56.72890310829754,Safe
Odisha,21,Kalahandi,358,Kokasara,3417,41.78099813358656,Safe
Odisha,21,Kalahandi,358,Lanjigarh,3418,24.89285724922341,Safe
Odisha,21,Kalahandi,358,Madanpur Rampur,3419,39.28095935598348,Safe
Odisha,21,Kalahandi,358,Narala,3420,57.24639439247802,Safe
Odisha,21,Kalahandi,358,Thuamul Ram Pur,3421,16.49302643,Safe
Odisha,21,Kandhamal,359,Baliguda,3422,31.656358675783224,Safe
Odisha,21,Kandhamal,359,Chakapad,3423,40.54577192167461,Safe
Odisha,21,Kandhamal,359,Daringibadi,3424,15.575668759823538,Safe
Odisha,21,Kandhamal,359,G.Udayagiri,3425,51.02719761995698,Safe
Odisha,21,Kandhamal,359,K.Nuagan,3426,25.10769575947948,Safe
Odisha,21,Kandhamal,359,Khajuripada,3427,35.44647169305071,Safe
Odisha,21,Kandhamal,359,Kotagarh,3428,19.65470138429258,Safe
Odisha,21,Kandhamal,359,Phiringia,3429,18.777831147771884,Safe
Odisha,21,Kandhamal,359,Phulbani,3430,36.893120603877165,Safe
Odisha,21,Kandhamal,359,Raikia,3431,43.18013159847623,Safe
Odisha,21,Kandhamal,359,Tikabali,3432,43.05149683376903,Safe
Odisha,21,Kandhamal,359,Tumudibandh,3433,22.15528139151585,Safe
Odisha,21,Kendrapara,360,Aul,3434,63.72364483323627,Safe
Odisha,21,Kendrapara,360,Derabish,3435,56.66876623887883,Safe
Odisha,21,Kendrapara,360,Garadapur,3436,74.67186370420866,Semi-critical
Odisha,21,Kendrapara,360,Kendrapada,3437,61.16643937862175,Safe
Odisha,21,Kendrapara,360,Mahakalapada,3438,-100000.0,Safe
Odisha,21,Kendrapara,360,Marsaghai,3439,0.0,Safe
Odisha,21,Kendrapara,360,Pattamundai,3440,66.97573123687681,Safe
Odisha,21,Kendrapara,360,Rajkanika,3441,-100000.0,Safe
Odisha,21,Kendrapara,360,Rajnagar,3442,-100000.0,Safe
Odisha,21,Kendujhar,361,Anandapur,3443,49.21693522847645,Safe
Odisha,21,Kendujhar,361,Bansapal,3444,31.249497209822348,Safe
Odisha,21,Kendujhar,361,Champua,3445,44.51054139053156,Safe
Odisha,21,Kendujhar,361,Ghasipura,3446,47.10909894738263,Safe
Odisha,21,Kendujhar,361,Ghatgaon,3447,21.37489033463602,Safe
Odisha,21,Kendujhar,361,Harichadanpur,3448,31.50157625261777,Safe
Odisha,21,Kendujhar,361,Hatadihi,3449,48.36819909174178,Safe
Odisha,21,Kendujhar,361,Jhumpura,3450,40.24308032880396,Safe
Odisha,21,Kendujhar,361,Joda,3451,69.05476266698432,Safe
Odisha,21,Kendujhar,361,Kendujhar Sadar,3452,47.49030771,Safe
Odisha,21,Kendujhar,361,Patana,3453,54.14500561,Safe
Odisha,21,Kendujhar,361,Saharapada,3454,57.10691917983085,Safe
Odisha,21,Kendujhar,361,Telkoi,3455,31.33802967995709,Safe
Odisha,21,Khordha,362,Balianta,3456,42.580451337732505,Safe
Odisha,21,Khordha,362,Balipatna,3457,67.78992356373797,Safe
Odisha,21,Khordha,362,Banapur,3458,39.79628854471885,Safe
Odisha,21,Khordha,362,Begunia,3459,44.649682948302186,Safe
Odisha,21,Khordha,362,Bhubaneswar,3460,80.34006804,Semi-critical
