as_on,state_name,state_code,district_name,district_code,block_name,block_code,sc_population,st_population,gen_population
01-04-2021,Maharashtra,27,Parbhani,489,Purna,4508,27523,2029,155294
01-04-2021,Maharashtra,27,Parbhani,489,Selu,4509,18102,1131,125006
01-04-2021,Maharashtra,27,Parbhani,489,Sonpeth,4510,13111,1045,74865
01-04-2021,Maharashtra,27,Pune,490,Ambegaon,4511,13261,56429,198215
01-04-2021,Maharashtra,27,Pune,490,Baramati,4512,54138,2957,308168
01-04-2021,Maharashtra,27,Pune,490,Bhor,4513,16933,6496,180379
01-04-2021,Maharashtra,27,Pune,490,Daund,4514,67405,9752,279876
01-04-2021,Maharashtra,27,Pune,490,Haveli,4515,87195,16270,911876
01-04-2021,Maharashtra,27,Pune,490,Indapur,4516,72802,5161,348204
01-04-2021,Maharashtra,27,Pune,490,Junnar,4517,20089,86944,326051
01-04-2021,Maharashtra,27,Pune,490,Khed,4518,22569,48826,353185
01-04-2021,Maharashtra,27,Pune,490,Maval,4519,30267,30713,255436
01-04-2021,Maharashtra,27,Pune,490,Mulshi,4520,26526,9496,271853
01-04-2021,Maharashtra,27,Pune,490,Purandhar,4522,16148,4890,202496
01-04-2021,Maharashtra,27,Pune,490,Shirur,4523,31280,13738,351747
01-04-2021,Maharashtra,27,Pune,490,Velha,4524,3369,2299,56700
01-04-2021,Maharashtra,27,Raigad,491,Alibag,4525,5007,31952,220933
01-04-2021,Maharashtra,27,Raigad,491,Karjat,4526,9212,50106,185188
01-04-2021,Maharashtra,27,Raigad,491,Khalapur,4527,6158,31097,115022
01-04-2021,Maharashtra,27,Raigad,491,Mahad,4528,13715,8412,152381
01-04-2021,Maharashtra,27,Raigad,491,Mangaon,4529,13308,17047,141581
01-04-2021,Maharashtra,27,Raigad,491,Mhasla,4530,4857,5815,49624
01-04-2021,Maharashtra,27,Raigad,491,Murud,4531,2338,12091,47482
01-04-2021,Maharashtra,27,Raigad,491,Panvel,4532,13815,26255,292424
01-04-2021,Maharashtra,27,Raigad,491,Pen,4533,3592,29450,154068
01-04-2021,Maharashtra,27,Raigad,491,Poladpur,4534,3725,2385,44576
01-04-2021,Maharashtra,27,Raigad,491,Roha,4535,6800,21840,163199
01-04-2021,Maharashtra,27,Raigad,491,Shriwardhan,4536,8013,7330,79074
01-04-2021,Maharashtra,27,Raigad,491,Sudhagad,4537,4129,23666,49974
01-04-2021,Maharashtra,27,Raigad,491,Tala,4538,6587,5040,36219
01-04-2021,Maharashtra,27,Raigad,491,Uran,4539,4180,6784,125580
01-04-2021,Maharashtra,27,Ratnagiri,492,Chiplun,4540,18344,1951,213540
01-04-2021,Maharashtra,27,Ratnagiri,492,Dapoli,4541,11757,7959,156267
01-04-2021,Maharashtra,27,Ratnagiri,492,Guhagar,4542,9146,109,118972
01-04-2021,Maharashtra,27,Ratnagiri,492,Khed,4543,16178,2952,171671
01-04-2021,Maharashtra,27,Ratnagiri,492,Lanja,4544,10542,198,79277
01-04-2021,Maharashtra,27,Ratnagiri,492,Mandangad,4545,6487,3045,56122
01-04-2021,Maharashtra,27,Ratnagiri,492,Rajapur,4546,7349,214,159927
01-04-2021,Maharashtra,27,Ratnagiri,492,Ratnagiri,4547,17758,867,259132
01-04-2021,Maharashtra,27,Ratnagiri,492,Sangameshwar,4548,8848,276,215249
01-04-2021,Maharashtra,27,Sangli,493,Atpadi,4549,21848,130,139044
01-04-2021,Maharashtra,27,Sangli,493,Jath,4550,36495,2666,271179
01-04-2021,Maharashtra,27,Sangli,493,Kadegaon,4551,15385,654,125109
01-04-2021,Maharashtra,27,Sangli,493,Kawathe Mahankal,4552,20309,105,136579
01-04-2021,Maharashtra,27,Sangli,493,Khanapur,4553,17131,4,108144
01-04-2021,Maharashtra,27,Sangli,493,Miraj,4554,54642,2027,354558
01-04-2021,Maharashtra,27,Sangli,493,Palus,4555,18933,611,134631
01-04-2021,Maharashtra,27,Sangli,493,Shirala,4556,19764,50,146086
01-04-2021,Maharashtra,27,Sangli,493,Tasgaon,4557,23567,86,202181
01-04-2021,Maharashtra,27,Sangli,493,Walwa,4558,42303,1828,329216
01-04-2021,Maharashtra,27,Satara,494,Jaoli,4559,7473,1579,118240
01-04-2021,Maharashtra,27,Satara,494,Karad,4560,59051,2464,454800
01-04-2021,Maharashtra,27,Satara,494,Khandala,4561,11658,1546,126608
01-04-2021,Maharashtra,27,Satara,494,Khatav,4562,23152,2240,257711
01-04-2021,Maharashtra,27,Satara,494,Koregaon,4563,18537,1276,199991
01-04-2021,Maharashtra,27,Satara,494,Mahabaleshwar,4564,3682,3153,42607
01-04-2021,Maharashtra,27,Satara,494,Man,4565,28555,98,178478
01-04-2021,Maharashtra,27,Satara,494,Patan,4566,28052,2475,284537
01-04-2021,Maharashtra,27,Satara,494,Phaltan,4567,46102,2881,280568
01-04-2021,Maharashtra,27,Satara,494,Satara,4568,33339,3278,313508
01-04-2021,Maharashtra,27,Satara,494,Wai,4569,15877,3852,155400
01-04-2021,Maharashtra,27,Sindhudurg,495,Deogad,4570,6564,201,95901
01-04-2021,Maharashtra,27,Sindhudurg,495,Dodamarg,4571,2783,228,43376
01-04-2021,Maharashtra,27,Sindhudurg,495,Kankavali,4572,8742,817,108043
01-04-2021,Maharashtra,27,Sindhudurg,495,Kudal,4573,8427,1896,125290
01-04-2021,Maharashtra,27,Sindhudurg,495,Malwan,4574,6163,215,87721
01-04-2021,Maharashtra,27,Sindhudurg,495,Sawantwadi,4575,7136,578,124222
01-04-2021,Maharashtra,27,Sindhudurg,495,Vaibhavwadi,4576,2757,0,41706
01-04-2021,Maharashtra,27,Sindhudurg,495,Vengurla,4577,2818,247,70323
01-04-2021,Maharashtra,27,Solapur,496,Akkalkot,4578,42185,9236,199069
01-04-2021,Maharashtra,27,Solapur,496,Barshi,4579,32906,3391,221139
01-04-2021,Maharashtra,27,Solapur,496,Karmala,4580,33460,4061,205578
01-04-2021,Maharashtra,27,Solapur,496,Madha,4581,40564,2155,258464
01-04-2021,Maharashtra,27,Solapur,496,Malshiras,4582,83627,3703,378908
01-04-2021,Maharashtra,27,Solapur,496,Mangalvedhe,4583,30597,1286,179323
01-04-2021,Maharashtra,27,Solapur,496,Mohol,4584,39292,3377,211986
01-04-2021,Maharashtra,27,Solapur,496,Pandharpur,4585,61483,7732,327482
01-04-2021,Maharashtra,27,Solapur,496,Sangola,4586,44095,1826,253145
01-04-2021,Maharashtra,27,Solapur,496,Solapur North,4587,18331,2687,91937
01-04-2021,Maharashtra,27,Solapur,496,Solapur South,4588,36111,12225,226850
01-04-2021,Maharashtra,27,Thane,497,Ambarnath,4589,7765,19635,83824
01-04-2021,Maharashtra,27,Thane,497,Bhiwandi,4590,23305,82884,387330
01-04-2021,Maharashtra,27,Thane,497,Kalyan,4593,9002,15322,119854
01-04-2021,Maharashtra,27,Thane,497,Murbad,4595,10781,55475,123280
01-04-2021,Maharashtra,27,Thane,497,Shahapur,4597,24629,141654,189323
01-04-2021,Maharashtra,27,Wardha,498,Arvi,4604,16382,20343,70695
01-04-2021,Maharashtra,27,Wardha,498,Ashti,4605,9164,8576,53050
01-04-2021,Maharashtra,27,Wardha,498,Deoli,4606,23849,15197,68852
01-04-2021,Maharashtra,27,Wardha,498,Hinganghat,4607,18444,15622,90771
01-04-2021,Maharashtra,27,Wardha,498,Karanja,4608,7691,13535,57024
01-04-2021,Maharashtra,27,Wardha,498,Samudrapur,4609,15134,20821,78272
01-04-2021,Maharashtra,27,Wardha,498,Seloo,4610,13347,15992,75310
01-04-2021,Maharashtra,27,Wardha,498,Wardha,4611,51885,27395,200861
01-04-2021,Maharashtra,27,Washim,499,Karanja,4612,30902,5376,118054
01-04-2021,Maharashtra,27,Washim,499,Malegaon,4613,36984,27263,116918
01-04-2021,Maharashtra,27,Washim,499,Mangrulpir,4614,36202,10797,114851
01-04-2021,Maharashtra,27,Washim,499,Manora,4615,20735,24373,121301
01-04-2021,Maharashtra,27,Washim,499,Risod,4616,46940,10329,138482
01-04-2021,Maharashtra,27,Washim,499,Washim,4617,46491,6727,143729
01-04-2021,Maharashtra,27,Yavatmal,500,Arni,4618,12932,23590,99185
01-04-2021,Maharashtra,27,Yavatmal,500,Babhulgaon,4619,12173,16131,57342
01-04-2021,Maharashtra,27,Yavatmal,500,Darwha,4620,22154,14085,121650
01-04-2021,Maharashtra,27,Yavatmal,500,Digras,4621,10558,17809,89128
01-04-2021,Maharashtra,27,Yavatmal,500,Ghatanji,4622,9105,38287,72674
01-04-2021,Maharashtra,27,Yavatmal,500,Kalamb,4623,9920,31328,48367
01-04-2021,Maharashtra,27,Yavatmal,500,Kelapur,4624,7052,53540,67724
01-04-2021,Maharashtra,27,Yavatmal,500,Mahagaon,4625,21910,26816,137313
01-04-2021,Maharashtra,27,Yavatmal,500,Maregaon,4626,3030,24433,43552
01-04-2021,Maharashtra,27,Yavatmal,500,Ner,4627,20727,7751,70023
01-04-2021,Maharashtra,27,Yavatmal,500,Pusad,4628,40817,48121,181613
01-04-2021,Maharashtra,27,Yavatmal,500,Ralegaon,4629,7272,33323,59207
01-04-2021,Maharashtra,27,Yavatmal,500,Umarkhed,4630,40178,32926,130813
01-04-2021,Maharashtra,27,Yavatmal,500,Wani,4631,12862,23639,116547
01-04-2021,Maharashtra,27,Yavatmal,500,Yavatmal,4632,14064,46877,79283
01-04-2021,Maharashtra,27,Yavatmal,500,Zari Jamni,4633,4594,30883,45570
01-04-2021,Manipur,14,Bishnupur,252,Bishnupur,2359,5340,796,87372
01-04-2021,Manipur,14,Bishnupur,252,Moirang,2360,15338,192,56147
01-04-2021,Manipur,14,Chandel,253,Chakpikarong,2361,1,36162,10
01-04-2021,Manipur,14,Chandel,253,Chandel,2362,0,33315,0
01-04-2021,Manipur,14,Chandel,253,Khengjoy,6580,19,19703,0
01-04-2021,Manipur,14,Churachandpur,254,Henglep,6565,9,29274,971
01-04-2021,Manipur,14,Churachandpur,254,Lamka,6571,189,63106,2994
01-04-2021,Manipur,14,Churachandpur,254,Saikot,6572,5,13930,1543
01-04-2021,Manipur,14,Churachandpur,254,Samulamlan,6573,80,18229,348
01-04-2021,Manipur,14,Churachandpur,254,Sangaikot,6574,0,15825,4
01-04-2021,Manipur,14,Churachandpur,254,Singhat,6575,17,20725,972
01-04-2021,Manipur,14,Churachandpur,254,Tuibong,6578,140,49757,1031
01-04-2021,Manipur,14,Imphal East,255,Keirao Bitra,7187,71,1865,177089
01-04-2021,Manipur,14,Imphal East,255,Sawombung,7188,493,5287,181165
01-04-2021,Manipur,14,Imphal West,256,Imphal West-I,2368,11857,3335,149418
01-04-2021,Manipur,14,Imphal West,256,Imphal West-Ii,7153,0,1580,78264
01-04-2021,Manipur,14,Jiribam,713,Jiribam,7307,8402,4725,25559
01-04-2021,Manipur,14,Kakching,711,Kakching,2380,3829,1284,95275
01-04-2021,Manipur,14,Kamjong,717,Kamjong,2383,0,24500,24
01-04-2021,Manipur,14,Kamjong,717,Kasom Khullen,2384,1,15856,0
01-04-2021,Manipur,14,Kamjong,717,Phungyar,2385,1,22151,45
01-04-2021,Manipur,14,Kangpokpi,712,Kangpokpi,2370,442,43427,20242
01-04-2021,Manipur,14,Kangpokpi,712,Saikul,2373,90,77353,1696
01-04-2021,Manipur,14,Kangpokpi,712,Saitu Gamphazol,2374,115,57751,3601
01-04-2021,Manipur,14,Noney,714,Haochong,7311,1,13760,0
01-04-2021,Manipur,14,Noney,714,Khoupum,6581,0,15960,0
01-04-2021,Manipur,14,Noney,714,Noney,7309,0,11958,0
01-04-2021,Manipur,14,Noney,714,Nungba,2376,0,15612,0
01-04-2021,Manipur,14,Pherzawl,715,Thanlon,6576,35,20928,285
01-04-2021,Manipur,14,Pherzawl,715,Tipaimukh,7326,2,17241,21
01-04-2021,Manipur,14,Pherzawl,715,Vangai Range,7327,3,13647,1268
01-04-2021,Manipur,14,Senapati,257,Mao Maram,2375,0,137484,0
01-04-2021,Manipur,14,Senapati,257,Paomata,2371,0,57537,0
01-04-2021,Manipur,14,Senapati,257,Purul,2372,0,68904,0
01-04-2021,Manipur,14,Tamenglong,258,Tamei,2377,0,31120,0
01-04-2021,Manipur,14,Tamenglong,258,Tamenglong,2378,0,37214,0
01-04-2021,Manipur,14,Tamenglong,258,Tousem,2379,0,32392,0
01-04-2021,Manipur,14,Tengnoupal,716,Machi,2363,9,36268,463
01-04-2021,Manipur,14,Tengnoupal,716,Moreh,7310,251,8469,413
01-04-2021,Manipur,14,Tengnoupal,716,Tengnoupal,2364,84,27625,1136
01-04-2021,Manipur,14,Thoubal,259,Thoubal,2381,173,123,208026
01-04-2021,Manipur,14,Ukhrul,260,Chingai,2382,4,41053,1290
01-04-2021,Manipur,14,Ukhrul,260,Lungchong Meiphai,6607,68,46146,1628
01-04-2021,Manipur,14,Ukhrul,260,Ukhrul,2386,54,82579,2652
01-04-2021,Meghalaya,17,East Garo Hills,273,Dambo Rongjeng,2450,24,82447,1286
01-04-2021,Meghalaya,17,East Garo Hills,273,Samanda,2453,67,56999,335
01-04-2021,Meghalaya,17,East Garo Hills,273,Songsak,2454,17,65751,581
01-04-2021,Meghalaya,17,East Jaintia Hills,657,Khliehriat,2464,244,113123,2132
01-04-2021,Meghalaya,17,East Jaintia Hills,657,Saipung,2466,19,46680,456
01-04-2021,Meghalaya,17,East Khasi Hills,274,12-Shnong,2455,3,50622,47
01-04-2021,Meghalaya,17,East Khasi Hills,274,Mawkynrew,2456,0,50860,271
01-04-2021,Meghalaya,17,East Khasi Hills,274,Mawphlang,2457,17,108638,194
01-04-2021,Meghalaya,17,East Khasi Hills,274,Mawryngkneng,2458,217,91373,494
01-04-2021,Meghalaya,17,East Khasi Hills,274,Mawsynram,2459,289,73503,3236
01-04-2021,Meghalaya,17,East Khasi Hills,274,Mylliem,2460,85,149445,1086
01-04-2021,Meghalaya,17,East Khasi Hills,274,Pynursla,2461,11,76626,661
01-04-2021,Meghalaya,17,East Khasi Hills,274,Shella Bholaganj,2462,2989,52101,6767
01-04-2021,Meghalaya,17,North Garo Hills,656,Bajengdoba,7184,8,59069,430
01-04-2021,Meghalaya,17,North Garo Hills,656,Kharkutta,2451,1,70665,29
01-04-2021,Meghalaya,17,North Garo Hills,656,Resubelpara,2452,28,62344,508
01-04-2021,Meghalaya,17,Ri Bhoi,276,Jirang,2468,8,41914,22
01-04-2021,Meghalaya,17,Ri Bhoi,276,Umling,2469,109,83954,3945
01-04-2021,Meghalaya,17,Ri Bhoi,276,Umsning,2470,273,172075,7477
01-04-2021,Meghalaya,17,South Garo Hills,277,Baghmara,2471,26,62800,1535
01-04-2021,Meghalaya,17,South Garo Hills,277,Chokpot,2472,12,56592,641
01-04-2021,Meghalaya,17,South Garo Hills,277,Gasuapara,2473,14,37927,748
01-04-2021,Meghalaya,17,South Garo Hills,277,Rongara,2474,388,34285,624
01-04-2021,Meghalaya,17,South West Garo Hills,663,Betasing,2475,334,89040,2421
01-04-2021,Meghalaya,17,South West Garo Hills,663,Zikzak,2482,4136,68368,28633
01-04-2021,Meghalaya,17,South West Khasi Hills,658,Mawkyrwat,2484,0,76028,0
01-04-2021,Meghalaya,17,South West Khasi Hills,658,Ranikor,2488,69,50008,2115
01-04-2021,Meghalaya,17,West Garo Hills,278,Dadenggiri,2476,62,51870,1538
01-04-2021,Meghalaya,17,West Garo Hills,278,Dalu,2477,1531,65876,7153
01-04-2021,Meghalaya,17,West Garo Hills,278,Gambegre,2478,19,43685,110
01-04-2021,Meghalaya,17,West Garo Hills,278,Rongram,2479,53,84009,989
01-04-2021,Meghalaya,17,West Garo Hills,278,Selsella,2480,3337,110164,112138
01-04-2021,Meghalaya,17,West Garo Hills,278,Tikrikilla,2481,581,63289,6289
01-04-2021,Meghalaya,17,West Jaintia Hills,275,Amlarem,2463,0,57388,1591
01-04-2021,Meghalaya,17,West Jaintia Hills,275,Laskein,2465,57,121129,604
01-04-2021,Meghalaya,17,West Jaintia Hills,275,Thadlaskein,2467,106,147060,1485
01-04-2021,Meghalaya,17,West Khasi Hills,279,Mairang,2483,1,98487,9
01-04-2021,Meghalaya,17,West Khasi Hills,279,Mawshynrut,2485,9,110740,357
01-04-2021,Meghalaya,17,West Khasi Hills,279,Mawthadraishan,2486,0,72088,7
01-04-2021,Meghalaya,17,West Khasi Hills,279,Nongstoin,2487,0,80459,24
01-04-2021,Mizoram,15,Aizawl,261,Aibawk,2387,0,24271,0
01-04-2021,Mizoram,15,Aizawl,261,Darlawn,2388,0,29260,0
01-04-2021,Mizoram,15,Saitual,727,Phullen,2389,0,16261,0
01-04-2021,Mizoram,15,Aizawl,261,Thingsulthliah,2390,0,25624,131
01-04-2021,Mizoram,15,Aizawl,261,Tlangnuam,2391,0,16674,0
01-04-2021,Mizoram,15,Champhai,262,Champhai,6520,9,12756,0
01-04-2021,Mizoram,15,Champhai,262,Khawbung,2392,0,29748,0
01-04-2021,Mizoram,15,Kolasib,263,Bilkhawthlir,6521,0,27152,0
01-04-2021,Mizoram,15,Kolasib,263,North Thingdawl,2395,0,21895,0
01-04-2021,Mizoram,15,Lawngtlai,264,Chawngte,2397,39,55204,579
01-04-2021,Mizoram,15,Lawngtlai,264,Lawngtlai,2398,15,23238,2160
01-04-2021,Mizoram,15,Lawngtlai,264,S Bungtlang,2396,0,22019,0
01-04-2021,Mizoram,15,Lawngtlai,264,Sangau,2399,0,19947,0
01-04-2021,Mizoram,15,Hnahthial,726,Hnahthial,2401,0,24200,45
01-04-2021,Mizoram,15,Lunglei,265,Lunglei,2402,0,24316,0
01-04-2021,Mizoram,15,Lunglei,265,Lungsen,2403,9,47424,109
01-04-2021,Mizoram,15,Lunglei,265,West Bunghmun,2400,9,22142,18
01-04-2021,Mizoram,15,Mamit,266,Reiek,2404,0,17518,0
01-04-2021,Mizoram,15,Mamit,266,West Phaileng,2405,11,28073,90
01-04-2021,Mizoram,15,Mamit,266,Zawlnuam,2406,0,44825,12
01-04-2021,Mizoram,15,Serchhip,268,East Lungdar,6519,1,13337,90
01-04-2021,Mizoram,15,Serchhip,268,Serchhip,6516,12,27395,290
01-04-2021,Mizoram,15,Siaha,267,Saiha,2407,0,14692,58
01-04-2021,Mizoram,15,Siaha,267,Tuipang,2409,7,27028,197
01-04-2021,Nagaland,13,Dimapur,244,Aghunaqa,6749,0,8480,968
01-04-2021,Nagaland,13,Dimapur,244,Chumukedima,6748,0,131950,41403
01-04-2021,Nagaland,13,Dimapur,244,Dhansiripar,2313,0,17686,5140
01-04-2021,Nagaland,13,Dimapur,244,Kuhuboto,2314,5,21107,3682
01-04-2021,Nagaland,13,Dimapur,244,Medziphema,2315,0,19394,2614
01-04-2021,Nagaland,13,Dimapur,244,Niuland,2316,0,12137,2543
01-04-2021,Nagaland,13,Kiphire,614,Khonsa,6758,0,14907,68
01-04-2021,Nagaland,13,Kiphire,614,Kiphire,6511,0,18866,239
01-04-2021,Nagaland,13,Kiphire,614,Longmatra,6757,0,5824,64
01-04-2021,Nagaland,13,Kiphire,614,Pungro,6512,140,14614,321
01-04-2021,Nagaland,13,Kiphire,614,Sitimi,6513,0,14537,300
01-04-2021,Nagaland,13,Kohima,245,Botsa,6738,0,9631,484
01-04-2021,Nagaland,13,Kohima,245,Chiephobozou,2317,0,32056,790
01-04-2021,Nagaland,13,Kohima,245,Chunlikha,6739,0,36019,174
01-04-2021,Nagaland,13,Kohima,245,Jakhama,2318,0,46757,1350
01-04-2021,Nagaland,13,Kohima,245,Kohima,2320,0,30218,1899
01-04-2021,Nagaland,13,Kohima,245,Sechu-Zubza,6737,0,14687,2810
01-04-2021,Nagaland,13,Kohima,245,Tseminyu,2323,0,34933,683
01-04-2021,Nagaland,13,Longleng,615,Longleng,6514,0,33430,916
01-04-2021,Nagaland,13,Longleng,615,Sakshi,6747,0,10431,39
01-04-2021,Nagaland,13,Longleng,615,Tamlu,6515,0,23371,1220
01-04-2021,Nagaland,13,Mokokchung,246,Chantongya,2324,0,16339,601
01-04-2021,Nagaland,13,Mokokchung,246,Chuchuyimlang,6740,0,21835,269
01-04-2021,Nagaland,13,Mokokchung,246,Kubolong,2325,0,14340,169
01-04-2021,Nagaland,13,Mokokchung,246,Longchem,2326,0,10212,352
01-04-2021,Nagaland,13,Mokokchung,246,Mangkolemba,2327,0,27483,1870
01-04-2021,Nagaland,13,Mokokchung,246,Ongpangkong(N),2328,0,32059,637
01-04-2021,Nagaland,13,Mokokchung,246,Ongpangkong(S),2329,0,24383,384
01-04-2021,Nagaland,13,Mokokchung,246,Tsurangkong,6742,0,6737,2094
01-04-2021,Nagaland,13,Mokokchung,246,Tuli,6741,0,26078,3668
01-04-2021,Nagaland,13,Mon,247,Aboi,6750,0,25224,0
01-04-2021,Nagaland,13,Mon,247,Angjangyang,6751,0,33775,0
01-04-2021,Nagaland,13,Mon,247,Chen,2330,0,35963,0
01-04-2021,Nagaland,13,Mon,247,Mon,2331,0,73247,0
01-04-2021,Nagaland,13,Mon,247,Phomching,2332,0,64666,0
01-04-2021,Nagaland,13,Mon,247,Tizit,2333,0,39719,0
01-04-2021,Nagaland,13,Mon,247,Tobu,2334,0,43667,0
01-04-2021,Nagaland,13,Mon,247,Wakching,2335,0,48701,0
01-04-2021,Nagaland,13,Peren,613,Athibung,6756,0,22676,662
01-04-2021,Nagaland,13,Peren,613,Jalukie,2319,0,44082,3644
01-04-2021,Nagaland,13,Peren,613,Peren,2321,0,13948,73
01-04-2021,Nagaland,13,Peren,613,Tening,2322,0,36290,272
01-04-2021,Nagaland,13,Phek,248,Chetheba,6754,0,14479,118
01-04-2021,Nagaland,13,Phek,248,Chizami,6755,0,20827,330
01-04-2021,Nagaland,13,Phek,248,Kikruma,2336,0,17988,70
01-04-2021,Nagaland,13,Phek,248,Meluri,2337,0,9879,96
01-04-2021,Nagaland,13,Phek,248,Pfutsero,2338,0,27498,978
01-04-2021,Nagaland,13,Phek,248,Phek,2339,0,20868,265
01-04-2021,Nagaland,13,Phek,248,Sekruzu,2340,0,29502,248
01-04-2021,Nagaland,13,Phek,248,Weziho,6753,0,7809,150
01-04-2021,Nagaland,13,Tuensang,249,Chare,2341,0,11427,26
01-04-2021,Nagaland,13,Tuensang,249,Chessore,2342,0,20675,84
01-04-2021,Nagaland,13,Tuensang,249,Longkhim,2343,0,17920,110
01-04-2021,Nagaland,13,Tuensang,249,Noklak,2344,0,44479,150
01-04-2021,Nagaland,13,Tuensang,249,Noksen,2345,0,20391,82
01-04-2021,Nagaland,13,Tuensang,249,Panso,6752,0,13143,3
01-04-2021,Nagaland,13,Tuensang,249,Sangsangnyu,2346,0,26066,47
01-04-2021,Nagaland,13,Tuensang,249,Shamator,2347,0,22452,95
01-04-2021,Nagaland,13,Tuensang,249,Thonoknyu,2348,0,21643,0
01-04-2021,Nagaland,13,Wokha,250,Bhandari,2349,0,18591,536
01-04-2021,Nagaland,13,Wokha,250,Changpang,6743,0,13810,38
01-04-2021,Nagaland,13,Wokha,250,Chukitong,2350,0,15632,50
01-04-2021,Nagaland,13,Wokha,250,Ralan,6744,0,8406,612
01-04-2021,Nagaland,13,Wokha,250,Sanis,2351,0,36188,265
01-04-2021,Nagaland,13,Wokha,250,Wokha,2352,0,28296,106
01-04-2021,Nagaland,13,Wokha,250,Wozhuro,2353,0,11455,14
01-04-2021,Nagaland,13,Zunheboto,251,Akuhaito,6745,0,11653,214
01-04-2021,Nagaland,13,Zunheboto,251,Akuluto,2354,0,12882,282
01-04-2021,Nagaland,13,Zunheboto,251,Gathashi,2355,0,20538,205
01-04-2021,Nagaland,13,Zunheboto,251,Satakha,2356,0,26254,925
01-04-2021,Nagaland,13,Zunheboto,251,Satoi,6746,0,5932,57
01-04-2021,Nagaland,13,Zunheboto,251,Suruhoto,6510,0,23533,438
01-04-2021,Nagaland,13,Zunheboto,251,Tokiye,2357,0,26210,200
01-04-2021,Nagaland,13,Zunheboto,251,Zunheboto,2358,0,13043,95
01-04-2021,Odisha,21,Anugul,344,Angul,3276,35769,26748,130098
01-04-2021,Odisha,21,Anugul,344,Athamallik,3277,22080,31189,75842
01-04-2021,Odisha,21,Anugul,344,Banarpal,3278,52494,9008,183695
01-04-2021,Odisha,21,Anugul,344,Chhendipada,3279,36372,18343,118225
01-04-2021,Odisha,21,Anugul,344,Kaniha,3280,47595,16540,139862
01-04-2021,Odisha,21,Anugul,344,Kishorenagar,3281,19872,24735,82741
01-04-2021,Odisha,21,Anugul,344,Pallahara,3282,24638,67955,69216
01-04-2021,Odisha,21,Anugul,344,Talcher,3283,32823,18507,114815
01-04-2021,Odisha,21,Balangir,345,Agalpur,3284,18827,16504,69101
01-04-2021,Odisha,21,Balangir,345,Balangir,3285,21483,22456,62568
01-04-2021,Odisha,21,Balangir,345,Bangomunda,3286,22333,19075,73893
01-04-2021,Odisha,21,Balangir,345,Belpada,3287,26950,51676,75909
01-04-2021,Odisha,21,Balangir,345,Deogaon,3288,18854,20563,59759
01-04-2021,Odisha,21,Balangir,345,Gudvela,3289,10140,15908,25850
01-04-2021,Odisha,21,Balangir,345,Khaprakhol,3290,13163,34462,52187
01-04-2021,Odisha,21,Balangir,345,Loisingha,3291,20428,18897,60194
01-04-2021,Odisha,21,Balangir,345,Muribahal,3292,21704,27431,65542
01-04-2021,Odisha,21,Balangir,345,Patnagarh,3293,20856,41111,69543
01-04-2021,Odisha,21,Balangir,345,Puintala,3294,31356,10414,80518
01-04-2021,Odisha,21,Balangir,345,Saintala,3295,20844,23677,72632
01-04-2021,Odisha,21,Balangir,345,Titilagarh,3296,23208,24987,72633
01-04-2021,Odisha,21,Balangir,345,Tureikela,3297,14166,30104,42491
01-04-2021,Odisha,21,Baleshwar,346,Bahanaga,3298,42624,3703,97711
01-04-2021,Odisha,21,Baleshwar,346,Balasore,3299,73028,30597,186050
01-04-2021,Odisha,21,Baleshwar,346,Baliapal,3300,49158,13288,163549
01-04-2021,Odisha,21,Baleshwar,346,Basta,3301,33114,23304,151566
01-04-2021,Odisha,21,Baleshwar,346,Bhograi,3302,54488,8259,248773
01-04-2021,Odisha,21,Baleshwar,346,Jaleswar,3303,40851,41773,129140
01-04-2021,Odisha,21,Baleshwar,346,Khaira,3304,43453,12506,138555
01-04-2021,Odisha,21,Baleshwar,346,Nilgiri,3305,18416,100018,53994
01-04-2021,Odisha,21,Baleshwar,346,Oupada,3306,14358,16417,55887
01-04-2021,Odisha,21,Baleshwar,346,Remuna,3307,64792,34185,122422
01-04-2021,Odisha,21,Baleshwar,346,Simulia,3308,28221,5817,98167
01-04-2021,Odisha,21,Baleshwar,346,Soro,3309,34821,9071,119172
01-04-2021,Odisha,21,Bargarh,347,Ambabhona,3310,12952,17171,35594
01-04-2021,Odisha,21,Bargarh,347,Attabira,3311,32181,31153,71246
01-04-2021,Odisha,21,Bargarh,347,Barapali,3313,22151,14907,70363
01-04-2021,Odisha,21,Bargarh,347,Bargarh,3312,37053,18892,101734
01-04-2021,Odisha,21,Bargarh,347,Bhatli,3314,16853,20854,52360
01-04-2021,Odisha,21,Bargarh,347,Bheden,3315,33231,16297,77999
01-04-2021,Odisha,21,Bargarh,347,Bijepur,3316,19694,13210,62640
01-04-2021,Odisha,21,Bargarh,347,Gaisilet,3317,15383,18013,59580
01-04-2021,Odisha,21,Bargarh,347,Jharbandha,3318,11577,23305,43429
01-04-2021,Odisha,21,Bargarh,347,Paikamal,3320,18017,42411,57881
01-04-2021,Odisha,21,Bargarh,347,Rajbarasambar,3319,20493,27753,69809
01-04-2021,Odisha,21,Bargarh,347,Sohela,3321,27837,26848,83903
01-04-2021,Odisha,21,Bhadrak,348,Basudebpur,3322,59612,817,188782
01-04-2021,Odisha,21,Bhadrak,348,Bhadrak,3323,44911,10430,169159
