year,state_code,state_name,district_code,district_name,block_code,block_name,total_population,total_households,hh_non_farm_activities,total_shgs,total_shgs_accessed_bank_loans,total_hhs_mobilizedinto_pgs,anaemic_pregnant_women,anaemic_adolescent_girls,hh_kutcha_wall_roof,hhs_availing_benefits_PMUY,tot_area_irrigated,tot_area_unirrigated,num_vill_no_elec,num_vill_elec_1_4_hrs,num_vill_elec_4_8_hrs,num_vill_elec_8_12_hrs,num_vill_elec_mt_12_hrs,pop_all_weather_road,vill_all_weather_road,total_vill_rain_water_harvesting_system,total_bc_w_internet,total_villages,total_vill_survey_completed
2020,11,Sikkim,227,South District,2157,Namchi,16946,3723,977,213,120,78,18,15,239,250,363.15310999999997,14204,1,1,5,3,1,10062,18,12,6,28,28
2020,11,Sikkim,227,South District,2158,Ravangla,21209,5400,1141,1396,81,14,15,58,317,396,3473.91004,1736,4,0,2,6,4,16716,14,0,2,23,23
2020,11,Sikkim,227,South District,6524,Temi,17732,4283,1227,172,70,448,30,3,342,274,1506.332,907,0,0,4,7,0,16857,17,0,0,18,18
2020,11,Sikkim,227,South District,6525,Wok,5473,1217,139,69,12,1,2,11,110,131,122.9065,97,0,2,1,0,0,4246,6,3,1,8,8
2020,11,Sikkim,227,South District,6526,Yangang,19746,3897,1553,256,207,461,35,209,379,361,1298.7079999999999,2227,0,0,6,9,0,12255,12,2,0,17,17
2020,11,Sikkim,227,South District,6527,Sumbuk,16996,3825,991,193,94,202,4,8,461,121,646.4066,1017,1,0,1,1,1,16986,16,3,3,17,17
2020,11,Sikkim,227,South District,6563,Jorethang,7913,1852,654,114,64,418,7,1,257,588,225.051,62,0,0,3,2,0,6092,6,3,1,8,8
2020,11,Sikkim,227,South District,6564,Namthang,29565,5063,883,261,118,175,4,0,404,585,230.0492,1613,0,0,8,8,0,27037,22,5,4,25,25
2020,11,Sikkim,228,West District,2159,Gyalshing,19520,4217,964,243,168,580,12,11,375,553,1439.7894,1731,0,0,0,2,0,15281,13,8,3,17,17
2020,11,Sikkim,228,West District,2160,Soreng,20726,5680,1377,241,29,159,27,81,1042,339,1767.72876,1507,1,1,1,4,1,14197,9,0,1,13,13
2020,11,Sikkim,228,West District,6528,Yuksom,8745,2011,539,117,23,26,14,2,292,595,979.6928,431,1,4,0,0,1,5520,6,3,1,13,13
2020,11,Sikkim,228,West District,6529,Dentam,18441,3937,1591,228,73,272,30,29,745,87,3591.0777,2690,3,0,1,6,3,14906,14,4,1,17,17
2020,11,Sikkim,228,West District,6530,Kaluk,11192,2249,390,170,25,112,28,37,410,162,488.9384,904,0,0,5,6,0,5523,6,2,3,11,11
2020,11,Sikkim,228,West District,6531,Daramdin,16006,3498,520,301,125,107,2,1,572,107,594.2,499,0,2,2,5,0,16004,13,3,4,14,14
2020,11,Sikkim,228,West District,7138,Arithang Chongrang,11905,2682,641,146,78,85,13,93,458,297,2701.03234,1547,3,0,4,6,3,9235,10,1,0,13,13
2020,11,Sikkim,228,West District,7139,Hee Martam,11199,2350,273,150,23,725,15,130,834,185,678.3746,536,1,0,3,4,1,5449,6,3,0,10,10
2020,11,Sikkim,228,West District,7140,Chumbong Chakung,24043,2042,732,108,38,202,5,15,429,83,319.9814,820,0,0,1,1,0,24043,6,0,0,6,6
2020,11,Sikkim,228,West District,7141,Mangalbarey,10832,2363,339,182,21,238,5,33,577,172,133.72199999999998,1077,2,0,4,2,2,6847,6,3,0,10,10
2020,13,Nagaland,244,Dimapur,2313,Dhansiripar,33960,7068,1923,275,46,343,45,127,2604,1528,23297.203,20678,3,0,2,16,3,28215,24,7,6,31,31
2020,13,Nagaland,244,Dimapur,2314,Kuhuboto,31650,6724,1921,185,34,319,123,138,2334,553,8506.5,10976,2,2,7,12,2,12609,13,12,1,39,39
2020,13,Nagaland,244,Dimapur,2315,Medziphema,31330,5905,1208,182,44,1016,104,105,2375,1003,10974.8,12187,3,0,8,11,3,19862,18,7,1,26,26
2020,13,Nagaland,244,Dimapur,2316,Niuland,22787,5235,1069,149,24,621,132,84,2990,629,21371.0,18757,1,3,7,10,1,9263,11,10,1,27,27
2020,13,Nagaland,244,Dimapur,6748,Chumukedima,178867,41612,17436,838,310,2704,191,680,11381,7327,5759.110000000001,4749,1,1,4,27,1,146004,37,12,12,52,51
2020,13,Nagaland,244,Dimapur,6749,Aghunaqa,19386,5027,1396,73,5,356,37,52,2859,324,8060.96,7186,4,0,9,14,4,13272,27,8,1,37,37
2020,13,Nagaland,245,Kohima,2317,Chiephobozou,25858,5359,1446,236,34,33,16,77,1993,640,7966.0,5518,2,0,3,10,2,21243,13,10,2,19,19
2020,13,Nagaland,245,Kohima,2318,Jakhama,57385,10428,1239,211,92,0,31,0,6977,789,6751.0,4368,0,0,3,5,0,57385,12,3,5,12,12
2020,13,Nagaland,245,Kohima,2320,Kohima,20137,3859,225,1025,11,700,1,10,1330,126,763.1047,937,0,0,0,2,0,20137,3,2,1,3,3
2020,13,Nagaland,245,Kohima,2323,Tseminyu,27075,5953,1705,272,33,417,63,932,3589,514,11979.2,21383,4,2,9,10,4,3570,6,7,0,26,26
2020,13,Nagaland,245,Kohima,6737,Sechu Zubza,28003,4641,1164,131,0,5,14,20,2143,220,5705.0,9164,0,0,1,6,0,27453,14,1,5,15,15
2020,13,Nagaland,245,Kohima,6738,Botsa,9460,2615,942,81,4,175,20,46,1318,304,7375.0,7140,0,3,2,3,0,7584,6,3,0,10,10
2020,13,Nagaland,245,Kohima,6739,Chunlikha,29428,4709,823,105,9,28,11,3,3029,421,1849.0,2543,0,0,5,4,0,13579,8,5,0,13,13
2020,13,Nagaland,246,Mokokchung,2324,Changtongya,12771,3394,1243,121,95,192,0,0,88,590,502.0,1740,0,0,1,0,0,10376,6,5,1,8,8
2020,13,Nagaland,246,Mokokchung,2325,Kubolong,14236,2828,1032,95,34,0,0,0,1161,0,18300.0,9000,0,0,1,6,0,3436,2,2,0,7,7
2020,13,Nagaland,246,Mokokchung,2326,Longchem,13062,2475,444,102,11,13,3,0,1879,1,5650.0,3210,0,2,2,5,0,12128,11,8,0,13,13
2020,13,Nagaland,246,Mokokchung,2327,Mangkolemba,20955,4765,1182,137,14,263,8,40,2677,439,22157.513,24038,0,0,3,3,0,11938,7,7,2,12,12
2020,13,Nagaland,246,Mokokchung,2328,Ongpangkong(North),36818,8387,2855,249,4,30,23,50,3368,1838,8446.31,9614,0,0,1,7,0,35338,9,6,0,10,10
2020,13,Nagaland,246,Mokokchung,2329,Ongpangkong(South),20417,4269,1062,117,18,160,4,2,2550,715,2830.0,4285,1,0,0,3,1,20417,8,6,1,8,8
2020,13,Nagaland,246,Mokokchung,6740,Chuchuyimlang,18130,2962,632,207,61,122,9,6,1025,212,206.0,1165,0,3,2,1,0,13209,4,3,0,7,7
2020,13,Nagaland,246,Mokokchung,6741,Tuli,19884,4436,786,115,41,53,11,70,2130,908,7410.0,4806,1,0,1,6,1,11998,7,8,2,12,12
2020,13,Nagaland,246,Mokokchung,6742,Tsurangkong,8562,2365,885,90,15,0,7,15,1295,387,6371.68,14238,0,0,0,7,0,5890,5,1,0,11,11
2020,13,Nagaland,247,Mon,2330,Chen,27190,3884,734,144,48,124,30,16,2839,30,4109.2,1940,0,6,2,2,0,10788,4,0,0,10,10
2020,13,Nagaland,247,Mon,2331,Mon,68605,5995,1099,303,163,976,146,526,3333,639,13250.63,8970,1,5,3,4,1,47790,9,9,0,21,21
2020,13,Nagaland,247,Mon,2332,Phomching,36155,5137,191,251,0,0,112,97,4548,28,279.67,9812,1,6,6,1,1,0,0,0,0,14,14
2020,13,Nagaland,247,Mon,2333,Tizit,29310,4948,1551,272,20,86,96,209,3579,1752,14955.0,24886,3,0,5,4,3,10635,5,5,0,21,21
2020,13,Nagaland,247,Mon,2334,Tobu,49468,6638,479,257,8,545,586,669,4607,160,10069.0,12020,5,11,0,0,5,3872,1,6,0,16,16
2020,13,Nagaland,247,Mon,2335,Wakching,30688,4583,383,174,4,438,55,59,2607,25,4865.0,7176,1,0,5,8,1,3038,2,2,0,14,14
2020,13,Nagaland,247,Mon,6750,Aboi,24141,4141,437,186,23,111,166,522,2356,118,811.31,2598,4,4,3,1,4,11691,3,3,0,13,13
2020,13,Nagaland,247,Mon,6751,Angjangyang,41793,5699,619,382,27,26,99,539,2169,146,6667.5,7837,2,8,3,0,2,14363,5,2,1,13,13
2020,13,Nagaland,248,Phek,2336,Kikruma,21825,5285,4359,246,80,120,4,1,4049,109,5296.0,11300,0,0,0,4,0,21825,4,2,0,4,4
2020,13,Nagaland,248,Phek,2337,Meluri,11965,2868,1100,163,0,641,18,44,2415,65,4131.2,4764,0,2,5,3,0,4819,2,2,0,11,11
2020,13,Nagaland,248,Phek,2338,Pfutsero,21626,4441,1941,186,84,1124,52,96,2416,251,3663.6000000000004,2648,0,0,3,4,0,15931,6,4,2,8,8
2020,13,Nagaland,248,Phek,2339,Phek,23380,5475,1965,343,82,935,83,102,3925,526,12715.27,20934,2,4,5,7,2,12890,10,2,4,22,22
2020,13,Nagaland,248,Phek,2340,Sekruzu,33213,6675,1593,301,39,735,40,123,5552,917,10799.57,27005,0,2,0,6,0,12820,4,2,1,15,15
2020,13,Nagaland,248,Phek,6753,Weziho,11164,2693,579,156,38,330,18,30,1843,134,5254.0,11430,0,1,6,7,0,6085,8,2,3,19,19
2020,13,Nagaland,248,Phek,6754,Chetheba,13437,3194,555,116,91,358,70,121,2476,253,2807.0,8185,0,0,2,3,0,0,0,4,0,6,6
2020,13,Nagaland,248,Phek,6755,Chizami,27802,6979,1436,240,55,211,97,844,4636,672,2216.0,3726,0,0,3,6,0,12315,4,6,0,11,11
2020,13,Nagaland,249,Tuensang,2341,Chare,13873,2840,1505,100,72,130,29,60,1886,320,2498.7,920,2,3,1,4,2,5231,3,3,1,10,10
2020,13,Nagaland,249,Tuensang,2342,Chessore,23174,4427,763,156,132,1028,129,165,2574,191,7232.5,10009,2,0,5,4,2,17324,7,6,0,13,13
2020,13,Nagaland,249,Tuensang,2343,Longkhim,19861,4092,2197,222,102,334,12,52,2311,266,4900.0,9500,0,0,0,3,0,19861,10,6,0,10,10
2020,13,Nagaland,249,Tuensang,2344,Noklak,38819,7065,1042,239,143,225,96,19,4023,717,12683.0,21892,0,0,8,9,0,18649,11,2,1,19,19
2020,13,Nagaland,249,Tuensang,2345,Noksen,24490,3025,122,108,21,269,12,11,1162,110,10300.0,5820,0,0,4,7,0,24490,11,10,0,11,11
2020,13,Nagaland,249,Tuensang,2346,Sangsangyu,36238,6194,925,170,111,230,164,801,4720,650,15035.0,8007,5,3,4,7,5,19834,9,2,2,22,22
2020,13,Nagaland,249,Tuensang,2347,Shamator,17339,3326,528,119,89,366,19,248,2056,469,60.6,11861,0,0,2,7,0,8290,4,0,1,10,10
2020,13,Nagaland,249,Tuensang,2348,Thonoknyu,20774,3533,307,140,79,227,93,251,1794,25,8459.0,10896,3,2,7,0,3,13557,9,1,2,14,14
2020,13,Nagaland,249,Tuensang,6752,Panso,11624,2352,272,48,19,50,32,11,1845,81,1759.0,9541,0,1,2,4,0,0,0,3,1,7,7
2020,13,Nagaland,250,Wokha,2349,Bhandari,12078,3017,404,88,0,38,17,37,578,156,2846.5,8092,0,3,8,13,0,1768,1,21,2,29,29
2020,13,Nagaland,250,Wokha,2350,Chukitong,15328,3181,209,69,14,149,28,1,2181,499,650.1,887,0,0,1,6,0,1707,2,1,1,12,11
2020,13,Nagaland,250,Wokha,2351,Sanis,38310,6488,2152,153,93,390,67,159,2256,487,5367.0,16669,3,0,1,7,3,1869,1,10,0,24,24
2020,13,Nagaland,250,Wokha,2352,Wokha,33174,6493,635,181,28,186,13,7,4164,274,1106.31,2707,0,0,0,4,0,32877,18,2,2,19,19
2020,13,Nagaland,250,Wokha,2353,Wozhuro-Ralan,13969,2991,352,69,9,339,17,23,1964,68,2258.5,3308,0,3,6,0,0,3984,3,5,0,11,11
2020,13,Nagaland,250,Wokha,6743,Changpang,16329,3452,643,129,23,453,31,51,2242,63,8485.15,9316,2,5,4,9,2,1371,4,9,0,23,23
2020,13,Nagaland,250,Wokha,6744,Ralan,9594,2273,393,50,0,16,7,1,1723,0,7417.0,8907,1,3,10,2,1,1418,2,7,0,16,16
2020,13,Nagaland,251,Zunheboto,2354,Akuluto,11393,2529,656,79,30,90,41,65,1543,378,2521.0,2792,0,0,2,4,0,4924,7,7,0,17,17
2020,13,Nagaland,251,Zunheboto,2355,Ghathashi,38188,9662,1439,163,2,0,7,1,7161,617,680.0,23043,0,0,18,6,0,14869,7,2,0,24,24
2020,13,Nagaland,251,Zunheboto,2356,Satakha,26107,5539,1462,157,27,699,26,125,3588,500,9669.48,16617,2,2,8,9,2,4072,6,13,2,26,26
2020,13,Nagaland,251,Zunheboto,2357,Tokiye,22979,5630,733,210,1,322,90,30,4907,60,13783.900000000001,5709,0,1,2,21,0,10297,13,3,1,30,30
2020,13,Nagaland,251,Zunheboto,2358,Zunheboto,15994,3251,797,121,10,841,26,16,2282,201,2404.21,5347,1,0,3,9,1,10550,11,7,0,17,17
2020,13,Nagaland,251,Zunheboto,6510,Suruhoto,20768,4695,687,109,9,157,91,57,2619,73,19069.4,13510,2,4,10,12,2,9317,8,4,0,29,29
2020,13,Nagaland,251,Zunheboto,6745,Akuhaito,18563,3277,618,89,11,114,32,132,1977,229,4756.0,3338,3,0,2,7,3,866,2,4,0,16,16
2020,13,Nagaland,251,Zunheboto,6746,Satoi,5932,1296,202,48,0,80,7,44,662,273,482.97,1653,0,0,6,3,0,509,1,0,0,10,10
2020,13,Nagaland,613,Peren,2319,Jalukie,35178,7627,2347,364,194,729,59,306,4357,1528,9975.75,26528,0,0,4,7,0,19291,7,6,0,17,17
2020,13,Nagaland,613,Peren,2321,Peren,18842,4807,729,188,92,830,88,59,2080,697,3817.0,26372,1,2,6,10,1,12210,8,4,0,19,19
2020,13,Nagaland,613,Peren,2322,Tenning,35545,7071,1205,168,25,353,219,157,4899,135,16980.0,17185,18,1,2,1,18,2067,1,9,2,23,23
2020,13,Nagaland,613,Peren,6756,Athibung,14541,3278,725,150,93,411,146,211,2345,519,11085.300000000001,11693,2,7,8,3,2,7610,11,3,3,26,25
2020,13,Nagaland,614,Kiphire,6511,Kiphire,33289,6034,506,253,74,644,88,189,3193,326,61.72,837,2,2,6,8,2,5200,3,1,1,22,21
2020,13,Nagaland,614,Kiphire,6512,Pungro,18319,3615,515,165,29,422,80,62,2979,407,2752.6459999999997,8170,0,3,8,8,0,7551,8,2,2,22,22
2020,13,Nagaland,614,Kiphire,6513,Sitimi,20884,3843,600,166,18,267,52,40,2199,357,430.19,635,1,1,8,9,1,6599,5,4,7,23,22
2020,13,Nagaland,614,Kiphire,6757,Longmatra,6385,1901,219,54,15,2,5,21,1385,53,1556.1,2067,0,4,3,0,0,3874,4,0,2,9,9
2020,13,Nagaland,614,Kiphire,6758,Khonsa,14869,3045,532,164,51,56,170,90,1972,164,1956.8046400000003,4429,3,0,7,5,3,4779,5,1,1,20,20
2020,13,Nagaland,615,Longleng,6514,Longleng,61056,11159,3101,332,76,27,496,418,6641,872,86.1,74,0,0,7,8,0,61056,27,15,1,27,27
2020,13,Nagaland,615,Longleng,6515,Tamlu,14346,3600,738,83,22,187,70,29,726,525,6910.0,14184,0,0,4,5,0,11864,7,7,0,12,12
2020,13,Nagaland,615,Longleng,6747,Sakshi,20605,5690,401,65,0,7,138,106,1460,102,1606.1,2662,0,0,7,0,0,20605,7,0,0,7,7
2020,12,Arunachal Pradesh,238,Tawang,6807,Zemithang Dudunghar,8665,1889,365,16,0,0,5,0,1440,1260,795.0,15542,0,7,36,2,0,6083,28,0,0,45,45
2020,12,Arunachal Pradesh,238,Tawang,2249,Lumla,8073,1774,451,27,0,0,0,0,611,203,1121.0,2752,0,1,2,20,0,7688,25,0,0,27,26
2020,12,Arunachal Pradesh,238,Tawang,2251,Tawang,12172,2510,1033,28,0,55,18,32,384,265,158.67499999999998,976,0,0,4,32,0,7436,50,0,0,108,95
2020,12,Arunachal Pradesh,238,Tawang,6806,Kitpi,3705,770,247,1,0,0,0,8,138,53,276.7,268,0,0,0,3,0,2754,22,0,0,37,32
2020,12,Arunachal Pradesh,238,Tawang,2247,Jang-Thingbu,8384,1341,456,13,4,100,33,60,474,190,4.51,15,2,0,3,3,2,5145,6,0,2,16,16
2020,12,Arunachal Pradesh,238,Tawang,6808,Mukto Bongkhar,4643,982,182,1,0,0,14,0,502,88,746.0,1288,1,0,0,17,1,3260,14,0,1,24,22
2020,12,Arunachal Pradesh,242,West Kameng,2287,Dirang,18239,3893,596,33,1,0,2,0,1188,289,3584.0,3472,0,0,66,13,0,1956,6,0,0,100,100
2020,12,Arunachal Pradesh,242,West Kameng,6804,Nafra,13734,2786,596,26,1,60,25,14,729,584,44.4,569,0,0,1,20,0,12095,24,14,6,37,37
2020,12,Arunachal Pradesh,242,West Kameng,2289,Kalaktang,23135,5021,1370,42,0,8,4,8,334,592,677.5,4901,5,3,4,20,5,22407,64,0,1,78,77
2020,12,Arunachal Pradesh,242,West Kameng,6805,Singchung,10196,2202,1039,12,1,154,9,52,603,66,2263.0,2725,4,0,0,8,4,7498,28,1,1,45,45
2020,12,Arunachal Pradesh,242,West Kameng,2294,Thrizino,14825,2739,167,21,1,36,18,20,859,212,12.6,182,6,0,0,2,6,14282,26,0,0,34,34
2020,12,Arunachal Pradesh,723,Pakke Kessang,7074,Seijosa,6059,1217,368,38,0,39,7,20,812,359,13730.2851,12751,13,3,14,5,13,3044,14,0,3,36,36
2020,12,Arunachal Pradesh,237,Papum Pare,6812,Balijan,15988,3339,519,48,6,155,13,4,2137,301,2252.0,3185,16,0,6,78,16,7546,34,1,7,109,109
2020,12,Arunachal Pradesh,723,Pakke Kessang,2175,Pakkekessang,8166,1776,245,24,0,2,57,9,885,164,1018.45,473,17,18,4,1,17,5950,30,0,7,44,44
2020,12,Arunachal Pradesh,231,East Kameng,7071,Bana,12900,2344,521,45,5,5,16,2,641,571,2751.0,9943,20,0,1,15,20,6684,16,0,1,45,45
2020,12,Arunachal Pradesh,231,East Kameng,2180,Seppa,16177,2753,479,47,7,14,56,137,1739,187,3274.366,1850,26,4,6,8,26,4212,11,0,1,48,48
2020,12,Arunachal Pradesh,231,East Kameng,2172,Bameng,11060,2021,823,22,0,0,70,41,1146,78,8130.0,9299,40,2,6,2,40,1213,3,0,0,51,51
2020,12,Arunachal Pradesh,231,East Kameng,7073,Khenewa,12329,2616,618,12,0,0,8,3,1520,257,7769.5,4599,48,0,1,1,48,1410,5,0,0,50,50
2020,12,Arunachal Pradesh,231,East Kameng,7072,Pipu,13941,3385,880,69,0,21,50,2,2656,404,1112.48,1321,48,0,0,0,48,8639,25,1,0,50,50
2020,12,Arunachal Pradesh,231,East Kameng,2174,Chayangtajo,12006,2177,579,37,0,9,50,41,1801,354,6133.0,6671,28,1,6,0,28,280,1,0,0,36,36
2020,12,Arunachal Pradesh,231,East Kameng,7345,Sawa,5808,1079,191,5,0,0,10,0,640,0,1037.3,462,21,2,0,0,21,0,0,0,0,23,23
2020,12,Arunachal Pradesh,237,Papum Pare,2238,Doimukh,23367,4078,1046,105,28,66,43,62,1186,349,1192.9,1029,0,4,13,52,0,15684,43,12,8,82,69
2020,12,Arunachal Pradesh,237,Papum Pare,6811,Borum,22121,4181,1752,55,2,30,593,289,1659,305,1169.8,1290,1,0,3,21,1,17420,30,0,10,60,57
2020,12,Arunachal Pradesh,237,Papum Pare,2243,Sagalee,34570,3638,504,357,142,378,234,255,1638,95,1408.0,1814,13,4,47,53,13,7763,56,27,29,161,161
2020,12,Arunachal Pradesh,237,Papum Pare,6810,Mengio,15337,3123,557,43,0,0,0,0,2727,213,1940.0,34490,2,0,7,34,2,175,2,0,0,52,43
2020,12,Arunachal Pradesh,237,Papum Pare,6813,Kimin,31693,15217,213,59,8,225,14,14,738,23,734.003,488,2,2,18,13,2,17974,15,0,3,40,35
2020,12,Arunachal Pradesh,241,Upper Subansiri,6798,Limeking,3402,622,59,0,0,0,0,87,500,15,102900.0,140700,32,0,3,1,32,781,4,0,0,36,36
2020,12,Arunachal Pradesh,241,Upper Subansiri,2281,Nacho,8635,1550,0,0,0,0,0,0,1518,260,84.1,95,17,12,19,2,17,3538,17,0,0,51,51
2020,12,Arunachal Pradesh,241,Upper Subansiri,6803,Siyum,8276,1412,72,0,0,0,1,0,1264,0,109200.0,194500,31,18,0,0,31,1319,8,0,0,49,49
2020,12,Arunachal Pradesh,241,Upper Subansiri,2285,Taliha,12402,2202,496,25,0,1,6,12,1810,7,136200.0,280800,0,56,0,0,0,140,1,0,0,56,56
2020,12,Arunachal Pradesh,241,Upper Subansiri,6799,Payeng,7233,1786,181,8,0,0,12,2,945,151,90572.0,66252,16,34,0,0,16,4047,26,0,0,50,50
2020,12,Arunachal Pradesh,241,Upper Subansiri,2275,Giba,9810,1713,221,0,0,0,13,0,957,10,111329.0,117630,33,0,0,1,33,960,3,2,0,34,34
2020,12,Arunachal Pradesh,241,Upper Subansiri,6800,Chetam,9083,1473,306,41,6,21,43,55,1222,204,1430.0,5536,44,12,1,0,44,3044,18,2,0,58,58
2020,12,Arunachal Pradesh,718,Kamle,6802,Puchi Geko,11666,2531,159,231,1,1,8,1,2110,73,3244.0,13595,2,11,5,32,2,9306,53,1,0,72,72
2020,12,Arunachal Pradesh,241,Upper Subansiri,2276,Daporijo,5161,1158,29,41,6,42,27,19,596,105,10352.470000000001,29285,3,0,8,11,3,3166,13,0,0,26,26
2020,12,Arunachal Pradesh,241,Upper Subansiri,2278,Dumporijo,13595,2596,252,73,8,121,25,28,1912,283,44035.44999999999,35063,5,12,44,16,5,2280,13,0,2,88,78
2020,12,Arunachal Pradesh,241,Upper Subansiri,6801,Baririjo,10549,1569,697,27,1,13,35,3,1381,255,26135.0,28800,4,0,6,31,4,3397,9,0,0,41,41
2020,12,Arunachal Pradesh,725,Shi Yomi,2309,Mechuka-Tato,10957,1977,333,4,0,8,23,17,1290,344,8942.22,8319,25,18,5,7,25,2238,6,0,1,58,58
2020,12,Arunachal Pradesh,725,Shi Yomi,7059,Manigoan,7115,2011,177,2,0,2,13,9,1217,64,621.0,706,58,0,1,1,58,1428,11,0,0,60,60
2020,12,Arunachal Pradesh,679,Siang,2305,Kaying Payum,11131,1597,339,41,0,3,13,24,587,7,5129.2080000000005,4532,14,0,1,5,14,5437,8,0,0,28,28
2020,12,Arunachal Pradesh,243,West Siang,7061,Darak,14507,1761,399,14,0,1,7,2,930,26,890.0,546,0,1,3,16,0,6037,13,0,2,57,42
2020,12,Arunachal Pradesh,679,Siang,2311,Rumgong,13907,2638,1090,58,15,24,27,17,1170,80,100.69999999999999,71,3,0,9,8,3,10705,21,0,7,27,27
2020,12,Arunachal Pradesh,243,West Siang,2307,Liromoba-Yomcha,12254,1146,246,32,14,73,101,81,934,162,608.47,591,0,3,4,7,0,8030,19,0,0,40,40
2020,12,Arunachal Pradesh,243,West Siang,7058,Along East,10947,1404,230,58,7,4,14,7,1094,146,1339.02,4777,0,0,0,2,0,8954,18,0,3,30,24
2020,12,Arunachal Pradesh,243,West Siang,2299,Along West,17735,1865,108,108,0,0,11,0,1718,232,3878.0,16617,1,0,0,16,1,9104,16,0,1,52,43
2020,12,Arunachal Pradesh,724,Leparada,7090,Tirbin,9929,1335,507,61,10,91,43,13,960,38,3188.0,2895,0,0,0,0,0,6076,17,0,2,31,31
2020,12,Arunachal Pradesh,724,Leparada,2300,Basar,21090,3659,1460,89,21,105,0,0,2187,844,3119.0,2864,0,0,0,11,0,16635,29,0,3,35,35
2020,12,Arunachal Pradesh,724,Leparada,7062,Daring,4519,525,58,20,1,8,2,0,331,230,1714.0,2186,0,0,0,1,0,2122,7,0,0,14,14
2020,12,Arunachal Pradesh,719,Lower Siang,2303,Gensi,5321,830,304,5,0,2,8,42,671,134,884.8,3033,18,1,0,7,18,1177,5,0,0,27,27
2020,12,Arunachal Pradesh,719,Lower Siang,7060,Likabali,12589,2262,647,38,0,3,15,61,1505,252,10755.33,16779,2,0,15,31,2,7535,27,0,1,51,51
2020,12,Arunachal Pradesh,679,Siang,7347,Boleng,3549,504,39,15,0,30,7,1,406,1,5.5,26,1,0,0,7,1,0,0,0,1,10,10
2020,12,Arunachal Pradesh,679,Siang,7055,Riga,4541,997,60,47,2,0,5,22,872,0,173.4,877,0,0,7,11,0,285,1,0,0,18,18
2020,12,Arunachal Pradesh,679,Siang,2189,Pangin,4957,677,218,63,10,10,32,174,528,30,4222.0,4488,0,0,3,4,0,4742,14,1,2,17,16
2020,12,Arunachal Pradesh,679,Siang,7346,Rebo Parging,4224,552,70,14,8,9,9,9,210,87,965.0,580,0,0,1,1,0,1016,4,0,0,11,11
2020,12,Arunachal Pradesh,719,Lower Siang,7056,Ramle Bango,11105,1359,230,25,0,23,17,28,768,324,5529.55,10324,3,4,5,13,3,7471,19,0,0,36,36
2020,12,Arunachal Pradesh,232,East Siang,7054,Ruksin,32860,5757,634,178,54,167,72,37,3200,1143,14030.470000000001,22810,0,1,3,13,0,26155,42,0,2,57,54
2020,12,Arunachal Pradesh,232,East Siang,7053,Pasighat,15748,2194,379,42,6,73,24,127,1220,148,7542.0,12429,2,0,5,17,2,15101,37,0,0,38,38
2020,12,Arunachal Pradesh,232,East Siang,2186,Mebo,19554,3710,254,81,0,0,0,5,2396,10,14217.0,6800,0,0,0,5,0,17134,24,0,6,37,26
2020,12,Arunachal Pradesh,240,Upper Siang,2271,Tuting,1741,293,10,13,0,0,0,0,79,11,2793.0,16907,5,0,4,0,5,1001,3,0,1,24,9
2020,12,Arunachal Pradesh,240,Upper Siang,7067,Singa Gelling,2316,402,39,37,0,0,0,0,103,58,718.5,16393,11,3,7,0,11,384,3,0,0,21,21
2020,12,Arunachal Pradesh,240,Upper Siang,2272,Yingkiong,301,67,16,3,3,23,0,0,41,0,184.0,46,0,0,0,0,0,301,1,0,0,9,1
2020,12,Arunachal Pradesh,240,Upper Siang,7068,Jengging,3310,598,0,35,10,0,0,0,387,0,12535.15,12955,1,0,0,1,1,3150,9,0,0,13,12
2020,12,Arunachal Pradesh,240,Upper Siang,7066,Geku,12670,1888,913,169,0,68,7,4,1434,73,8800.0,30941,0,0,6,1,0,10545,18,0,0,24,24
2020,12,Arunachal Pradesh,240,Upper Siang,2270,Mariyang,16876,2241,1060,8,0,0,0,0,289,164,375.0,655,0,0,1,8,0,7799,11,0,0,23,23
2020,12,Arunachal Pradesh,229,Changlang,6814,Khimiyang,8542,1385,72,46,0,20,18,2,1243,98,8730.699999999999,15267,0,16,23,0,0,0,0,0,3,39,39
2020,12,Arunachal Pradesh,229,Changlang,7179,Yatdam,4875,770,71,29,0,14,4,0,685,60,375.05,523,0,5,16,2,0,1296,5,0,0,23,23
2020,12,Arunachal Pradesh,229,Changlang,2162,Changlang,10569,1944,686,138,0,19,8,0,1160,94,689.0,1412,0,8,21,15,0,4022,11,0,0,51,47
2020,12,Arunachal Pradesh,229,Changlang,6815,Manmao,4405,746,51,43,0,0,19,20,651,33,525.75,574,0,0,1,23,0,735,4,0,3,26,26
2020,12,Arunachal Pradesh,229,Changlang,2167,Nampong,10546,2602,277,55,7,15,4,0,1696,60,2509.2,2284,7,21,3,20,7,7592,39,20,18,57,57
2020,12,Arunachal Pradesh,229,Changlang,6817,Vijoynagar,8890,2093,565,15,2,1,20,22,950,83,326.0,177,1,11,0,0,1,0,0,0,0,13,12
2020,12,Arunachal Pradesh,229,Changlang,2166,Khagam-Miao,20657,4140,936,138,1,286,27,0,2611,1449,20413.989999999998,19246,0,0,55,5,0,16811,47,1,5,60,60
2020,12,Arunachal Pradesh,229,Changlang,6816,Diyun,4945,1048,249,33,22,150,8,0,461,394,727.0,992,0,1,1,10,0,4258,10,10,9,13,13
